AnimalID,mixed,hairtype
A688843,1,shorthair
A688848,1,otherhair
A688850,1,otherhair
A688851,0,otherhair
A688852,1,otherhair
A688854,1,otherhair
A688855,1,otherhair
A688861,1,otherhair
A688863,1,otherhair
A688868,1,otherhair
A688869,1,otherhair
A688871,1,shorthair
A688872,1,otherhair
A688877,1,shorthair
A688878,1,shorthair
A688879,1,otherhair
A688881,1,otherhair
A688884,1,otherhair
A688885,1,shorthair
A688889,1,otherhair
A688903,1,shorthair
A688904,1,otherhair
A688906,1,shorthair
A688907,1,shorthair
A688908,1,otherhair
A688909,1,otherhair
A688910,0,otherhair
A688911,0,otherhair
A688912,1,shorthair
A688914,1,otherhair
A688915,1,shorthair
A688917,1,otherhair
A688918,1,shorthair
A688919,1,otherhair
A688920,1,otherhair
A688921,1,shorthair
A688922,1,shorthair
A688925,1,shorthair
A688926,1,shorthair
A688927,1,shorthair
A688929,1,shorthair
A688930,1,otherhair
A688931,1,otherhair
A688933,1,otherhair
A688934,1,otherhair
A688935,1,otherhair
A688937,1,otherhair
A688939,1,shorthair
A688941,1,shorthair
A688942,1,shorthair
A688945,1,otherhair
A688948,1,otherhair
A688949,1,otherhair
A688950,1,otherhair
A688951,1,otherhair
A688952,1,shorthair
A688955,1,otherhair
A688956,1,shorthair
A688958,1,otherhair
A688959,1,shorthair
A688963,1,shorthair
A688964,1,shorthair
A688967,1,shorthair
A688970,0,otherhair
A688972,1,shorthair
A688973,1,otherhair
A688975,1,otherhair
A688976,1,otherhair
A688979,1,otherhair
A688983,1,otherhair
A688985,1,shorthair
A688989,1,longhair
A688991,0,otherhair
A688994,1,shorthair
A688995,1,shorthair
A688996,1,otherhair
A688999,1,otherhair
A689001,1,otherhair
A689008,1,otherhair
A689009,1,otherhair
A689010,1,otherhair
A689011,1,shorthair
A689012,1,shorthair
A689016,1,otherhair
A689018,1,otherhair
A689019,1,shorthair
A689021,1,otherhair
A689022,1,shorthair
A689024,1,longhair
A689026,1,shorthair
A689027,1,shorthair
A689028,0,shorthair
A689029,1,otherhair
A689030,1,shorthair
A689033,1,otherhair
A689037,1,otherhair
A689038,1,shorthair
A689039,1,otherhair
A689040,1,shorthair
A689041,1,shorthair
A689042,1,shorthair
A689043,1,shorthair
A689044,1,shorthair
A689045,1,shorthair
A689046,1,shorthair
A689047,1,shorthair
A689050,1,shorthair
A689052,1,shorthair
A689053,1,otherhair
A689054,1,shorthair
A689056,1,otherhair
A689060,1,shorthair
A689062,1,otherhair
A689063,1,otherhair
A689064,1,otherhair
A689066,1,otherhair
A689067,1,otherhair
A689068,1,shorthair
A689069,0,shorthair
A689075,1,otherhair
A689076,1,shorthair
A689077,1,shorthair
A689080,1,otherhair
A689081,1,otherhair
A689083,1,otherhair
A689084,1,shorthair
A689085,1,otherhair
A689086,1,shorthair
A689089,1,otherhair
A689090,1,otherhair
A689091,1,otherhair
A689093,1,shorthair
A689094,1,shorthair
A689095,1,shorthair
A689097,1,shorthair
A689099,1,otherhair
A689100,1,longhair
A689101,1,otherhair
A689102,1,otherhair
A689106,1,otherhair
A689107,1,shorthair
A689108,1,otherhair
A689110,1,shorthair
A689120,1,otherhair
A689121,1,otherhair
A689124,1,otherhair
A689130,1,shorthair
A689132,1,shorthair
A689133,1,shorthair
A689134,1,shorthair
A689135,1,shorthair
A689136,1,shorthair
A689137,1,shorthair
A689138,1,otherhair
A689141,1,shorthair
A689144,1,otherhair
A689145,0,otherhair
A689154,1,otherhair
A689155,1,shorthair
A689157,1,shorthair
A689158,1,shorthair
A689161,1,shorthair
A689162,1,shorthair
A689168,1,shorthair
A689169,1,shorthair
A689171,1,shorthair
A689172,1,shorthair
A689173,1,shorthair
A689175,1,otherhair
A689176,1,otherhair
A689177,1,otherhair
A689178,1,otherhair
A689180,1,otherhair
A689182,1,otherhair
A689183,1,otherhair
A689184,1,otherhair
A689185,1,otherhair
A689186,1,otherhair
A689189,0,shorthair
A689190,1,otherhair
A689192,1,shorthair
A689194,1,otherhair
A689195,1,shorthair
A689196,1,shorthair
A689197,1,shorthair
A689198,1,shorthair
A689199,1,shorthair
A689208,1,shorthair
A689209,1,otherhair
A689212,1,otherhair
A689216,1,otherhair
A689217,1,otherhair
A689218,1,otherhair
A689219,1,otherhair
A689221,1,shorthair
A689222,1,shorthair
A689225,1,otherhair
A689226,1,otherhair
A689228,1,shorthair
A689231,1,otherhair
A689232,1,otherhair
A689236,1,otherhair
A689238,1,otherhair
A689239,1,otherhair
A689241,1,otherhair
A689244,1,otherhair
A689245,1,longhair
A689246,1,shorthair
A689247,1,shorthair
A689248,1,shorthair
A689249,1,shorthair
A689250,1,shorthair
A689251,1,otherhair
A689252,1,longhair
A689253,1,shorthair
A689254,1,shorthair
A689257,1,otherhair
A689260,1,otherhair
A689261,1,otherhair
A689262,1,shorthair
A689263,0,otherhair
A689267,1,shorthair
A689268,1,shorthair
A689269,1,otherhair
A689273,1,otherhair
A689274,1,shorthair
A689275,1,shorthair
A689276,1,shorthair
A689279,1,otherhair
A689280,1,otherhair
A689285,1,otherhair
A689291,1,otherhair
A689292,1,longhair
A689294,1,longhair
A689295,1,shorthair
A689296,1,otherhair
A689299,0,otherhair
A689305,1,otherhair
A689306,1,otherhair
A689313,1,shorthair
A689315,1,shorthair
A689316,1,shorthair
A689317,1,otherhair
A689318,1,otherhair
A689319,1,otherhair
A689320,1,otherhair
A689321,1,otherhair
A689322,0,otherhair
A689333,1,otherhair
A689335,1,otherhair
A689336,1,otherhair
A689337,1,otherhair
A689341,1,otherhair
A689342,1,otherhair
A689343,1,otherhair
A689346,1,otherhair
A689347,1,longhair
A689348,1,longhair
A689349,1,otherhair
A689350,1,otherhair
A689351,1,otherhair
A689354,1,shorthair
A689355,1,shorthair
A689361,1,otherhair
A689362,1,otherhair
A689363,1,otherhair
A689369,1,otherhair
A689372,0,shorthair
A689373,1,otherhair
A689374,1,shorthair
A689378,1,shorthair
A689380,1,otherhair
A689382,1,otherhair
A689383,1,otherhair
A689384,1,otherhair
A689390,1,otherhair
A689391,1,shorthair
A689393,1,otherhair
A689394,1,otherhair
A689395,0,otherhair
A689396,1,otherhair
A689397,1,otherhair
A689398,1,otherhair
A689400,1,otherhair
A689402,1,shorthair
A689403,1,shorthair
A689404,1,shorthair
A689408,1,shorthair
A689410,1,otherhair
A689411,1,otherhair
A689416,1,shorthair
A689417,1,shorthair
A689419,1,shorthair
A689422,1,otherhair
A689427,1,otherhair
A689436,1,otherhair
A689438,1,otherhair
A689439,1,otherhair
A689440,1,otherhair
A689441,1,otherhair
A689443,1,otherhair
A689444,1,otherhair
A689447,1,shorthair
A689449,1,shorthair
A689451,1,shorthair
A689452,1,otherhair
A689455,1,otherhair
A689456,1,otherhair
A689460,1,otherhair
A689461,1,otherhair
A689462,1,shorthair
A689463,1,shorthair
A689464,1,shorthair
A689465,1,otherhair
A689466,1,longhair
A689467,1,otherhair
A689468,1,otherhair
A689469,1,shorthair
A689470,1,shorthair
A689474,1,otherhair
A689477,1,shorthair
A689480,1,shorthair
A689481,1,shorthair
A689482,1,otherhair
A689484,1,otherhair
A689485,1,shorthair
A689486,1,shorthair
A689488,1,shorthair
A689489,1,shorthair
A689490,1,otherhair
A689491,1,otherhair
A689496,1,otherhair
A689497,1,otherhair
A689503,1,shorthair
A689504,1,otherhair
A689506,1,otherhair
A689507,1,otherhair
A689514,1,shorthair
A689515,1,otherhair
A689516,1,otherhair
A689518,1,shorthair
A689519,0,otherhair
A689520,1,shorthair
A689521,1,otherhair
A689522,1,shorthair
A689523,1,otherhair
A689524,1,shorthair
A689525,1,shorthair
A689526,1,shorthair
A689527,1,otherhair
A689528,1,otherhair
A689529,1,otherhair
A689531,1,otherhair
A689532,1,otherhair
A689533,1,otherhair
A689537,1,otherhair
A689539,1,otherhair
A689551,1,shorthair
A689553,0,otherhair
A689554,1,otherhair
A689555,1,shorthair
A689561,1,shorthair
A689562,1,shorthair
A689564,1,shorthair
A689565,0,otherhair
A689568,1,shorthair
A689570,1,shorthair
A689577,1,shorthair
A689578,1,shorthair
A689582,1,shorthair
A689583,1,otherhair
A689584,1,shorthair
A689585,1,otherhair
A689596,1,otherhair
A689600,1,shorthair
A689601,1,shorthair
A689602,1,shorthair
A689603,1,shorthair
A689604,1,otherhair
A689605,1,shorthair
A689609,1,otherhair
A689612,1,shorthair
A689615,1,shorthair
A689616,1,longhair
A689617,1,shorthair
A689620,1,otherhair
A689622,1,otherhair
A689623,1,otherhair
A689624,1,otherhair
A689626,1,shorthair
A689627,1,otherhair
A689628,1,shorthair
A689629,1,shorthair
A689633,1,shorthair
A689634,1,shorthair
A689635,1,shorthair
A689636,1,otherhair
A689637,1,otherhair
A689638,1,otherhair
A689640,1,shorthair
A689643,1,otherhair
A689647,1,shorthair
A689648,1,shorthair
A689652,1,otherhair
A689653,1,otherhair
A689654,1,otherhair
A689658,1,otherhair
A689660,1,otherhair
A689661,1,shorthair
A689666,1,otherhair
A689668,1,shorthair
A689671,1,shorthair
A689672,1,shorthair
A689674,1,otherhair
A689677,1,otherhair
A689679,1,shorthair
A689680,1,otherhair
A689682,1,longhair
A689687,1,otherhair
A689690,1,otherhair
A689692,1,shorthair
A689693,1,shorthair
A689696,1,shorthair
A689697,1,otherhair
A689698,1,shorthair
A689700,1,shorthair
A689701,1,otherhair
A689702,1,shorthair
A689705,1,otherhair
A689707,1,shorthair
A689708,1,otherhair
A689722,1,shorthair
A689724,1,shorthair
A689725,1,otherhair
A689726,1,shorthair
A689728,1,otherhair
A689729,1,shorthair
A689730,1,otherhair
A689731,1,otherhair
A689734,1,otherhair
A689737,1,otherhair
A689738,1,otherhair
A689739,1,otherhair
A689744,1,otherhair
A689746,1,otherhair
A689747,1,otherhair
A689748,1,otherhair
A689749,1,shorthair
A689751,1,otherhair
A689757,1,otherhair
A689758,1,otherhair
A689759,1,otherhair
A689761,1,otherhair
A689762,1,otherhair
A689764,1,shorthair
A689765,1,shorthair
A689767,1,shorthair
A689769,1,shorthair
A689770,1,shorthair
A689772,1,shorthair
A689773,1,otherhair
A689774,1,otherhair
A689775,1,otherhair
A689776,1,otherhair
A689779,1,otherhair
A689785,1,shorthair
A689786,1,otherhair
A689787,1,otherhair
A689789,1,otherhair
A689791,1,otherhair
A689792,1,otherhair
A689794,1,otherhair
A689795,1,shorthair
A689796,1,shorthair
A689801,1,shorthair
A689810,1,otherhair
A689812,1,shorthair
A689813,1,longhair
A689818,1,otherhair
A689823,1,otherhair
A689825,1,shorthair
A689828,1,otherhair
A689829,1,shorthair
A689834,1,otherhair
A689836,1,shorthair
A689837,1,otherhair
A689838,1,otherhair
A689839,1,otherhair
A689842,1,otherhair
A689843,1,otherhair
A689845,1,otherhair
A689848,1,otherhair
A689855,1,shorthair
A689856,1,shorthair
A689857,1,shorthair
A689858,1,otherhair
A689860,1,otherhair
A689861,1,otherhair
A689862,1,otherhair
A689869,1,otherhair
A689871,1,shorthair
A689872,1,otherhair
A689877,1,otherhair
A689878,1,shorthair
A689879,1,longhair
A689886,1,otherhair
A689887,1,shorthair
A689889,1,shorthair
A689894,1,shorthair
A689896,1,otherhair
A689897,1,otherhair
A689898,1,shorthair
A689899,1,shorthair
A689900,1,shorthair
A689902,1,shorthair
A689903,1,shorthair
A689904,1,shorthair
A689905,1,shorthair
A689906,1,shorthair
A689907,1,shorthair
A689909,1,shorthair
A689910,1,otherhair
A689916,1,shorthair
A689917,1,otherhair
A689919,1,shorthair
A689929,1,otherhair
A689932,1,shorthair
A689933,1,shorthair
A689935,1,shorthair
A689936,1,shorthair
A689937,1,shorthair
A689940,1,shorthair
A689942,1,shorthair
A689943,1,shorthair
A689944,1,shorthair
A689945,1,otherhair
A689946,1,otherhair
A689949,1,otherhair
A689951,1,otherhair
A689955,1,otherhair
A689956,1,shorthair
A689958,1,shorthair
A689959,1,otherhair
A689961,1,otherhair
A689963,1,otherhair
A689966,1,otherhair
A689969,1,shorthair
A689971,1,otherhair
A689974,1,otherhair
A689975,1,shorthair
A689977,1,otherhair
A689980,1,otherhair
A689981,1,shorthair
A689982,1,otherhair
A689983,1,shorthair
A689984,1,shorthair
A689986,1,otherhair
A689988,1,otherhair
A689989,1,otherhair
A689991,1,shorthair
A689994,1,shorthair
A689997,1,shorthair
A689998,1,shorthair
A689999,1,shorthair
A690000,1,shorthair
A690002,1,shorthair
A690004,1,shorthair
A690005,1,otherhair
A690006,1,otherhair
A690007,0,shorthair
A690013,1,otherhair
A690017,1,otherhair
A690018,1,shorthair
A690019,1,shorthair
A690020,1,otherhair
A690023,0,shorthair
A690024,0,shorthair
A690025,0,shorthair
A690026,0,shorthair
A690028,1,otherhair
A690029,1,shorthair
A690030,1,shorthair
A690031,1,shorthair
A690032,1,shorthair
A690033,1,otherhair
A690034,1,shorthair
A690035,1,otherhair
A690036,0,otherhair
A690037,1,otherhair
A690038,1,otherhair
A690039,1,otherhair
A690041,1,shorthair
A690042,1,shorthair
A690043,1,otherhair
A690047,1,otherhair
A690049,1,otherhair
A690050,1,otherhair
A690052,1,shorthair
A690053,1,shorthair
A690054,1,shorthair
A690060,1,otherhair
A690061,1,otherhair
A690062,1,shorthair
A690063,1,shorthair
A690064,1,shorthair
A690065,1,otherhair
A690067,1,shorthair
A690068,1,shorthair
A690070,1,otherhair
A690072,0,otherhair
A690074,1,shorthair
A690075,1,otherhair
A690079,0,shorthair
A690080,0,shorthair
A690081,1,otherhair
A690084,1,otherhair
A690085,1,otherhair
A690086,1,otherhair
A690087,1,shorthair
A690088,1,otherhair
A690089,1,shorthair
A690090,1,shorthair
A690092,1,shorthair
A690097,1,otherhair
A690098,1,otherhair
A690099,1,otherhair
A690100,1,longhair
A690102,1,shorthair
A690103,1,shorthair
A690108,1,otherhair
A690109,0,otherhair
A690112,1,otherhair
A690116,1,otherhair
A690117,1,otherhair
A690119,1,otherhair
A690121,1,otherhair
A690122,1,otherhair
A690123,1,shorthair
A690130,1,shorthair
A690131,1,longhair
A690132,1,shorthair
A690133,1,otherhair
A690134,1,shorthair
A690137,1,otherhair
A690138,1,otherhair
A690141,1,shorthair
A690148,1,otherhair
A690150,1,otherhair
A690154,1,otherhair
A690158,1,shorthair
A690162,1,shorthair
A690165,1,otherhair
A690167,1,otherhair
A690169,1,otherhair
A690170,1,shorthair
A690171,1,shorthair
A690173,1,otherhair
A690176,1,shorthair
A690178,1,shorthair
A690185,1,shorthair
A690187,1,shorthair
A690188,1,shorthair
A690191,1,otherhair
A690192,1,otherhair
A690193,1,otherhair
A690194,1,otherhair
A690195,1,otherhair
A690197,1,otherhair
A690202,1,shorthair
A690209,1,otherhair
A690213,1,otherhair
A690215,1,otherhair
A690216,1,otherhair
A690217,1,otherhair
A690218,1,shorthair
A690220,1,shorthair
A690222,1,otherhair
A690225,1,otherhair
A690227,1,shorthair
A690229,1,otherhair
A690233,1,shorthair
A690234,1,shorthair
A690235,1,otherhair
A690236,1,shorthair
A690239,1,shorthair
A690240,1,shorthair
A690241,1,shorthair
A690243,1,shorthair
A690247,1,shorthair
A690248,1,shorthair
A690249,1,shorthair
A690250,1,shorthair
A690251,1,shorthair
A690253,1,shorthair
A690254,1,otherhair
A690256,1,otherhair
A690258,1,otherhair
A690262,1,otherhair
A690263,0,shorthair
A690266,1,otherhair
A690269,1,otherhair
A690270,1,shorthair
A690273,1,otherhair
A690275,1,otherhair
A690277,1,otherhair
A690279,1,otherhair
A690282,1,shorthair
A690283,1,otherhair
A690286,1,otherhair
A690287,0,otherhair
A690290,1,shorthair
A690294,0,otherhair
A690297,1,shorthair
A690298,1,otherhair
A690299,1,otherhair
A690304,1,otherhair
A690308,1,otherhair
A690309,1,shorthair
A690310,1,shorthair
A690311,1,shorthair
A690315,1,shorthair
A690317,1,shorthair
A690318,1,shorthair
A690319,1,otherhair
A690322,1,otherhair
A690323,1,otherhair
A690324,1,otherhair
A690325,1,shorthair
A690326,1,shorthair
A690327,1,shorthair
A690329,1,otherhair
A690332,1,otherhair
A690333,1,shorthair
A690334,1,otherhair
A690335,1,otherhair
A690336,1,otherhair
A690343,1,shorthair
A690345,1,otherhair
A690347,1,shorthair
A690349,1,otherhair
A690352,1,otherhair
A690356,1,otherhair
A690359,1,otherhair
A690361,1,otherhair
A690362,1,shorthair
A690363,1,shorthair
A690364,1,shorthair
A690365,1,otherhair
A690366,1,otherhair
A690367,1,otherhair
A690368,1,otherhair
A690370,1,shorthair
A690371,1,shorthair
A690372,1,otherhair
A690374,1,shorthair
A690375,1,otherhair
A690377,1,otherhair
A690379,1,otherhair
A690381,1,shorthair
A690384,1,shorthair
A690385,0,otherhair
A690386,1,otherhair
A690387,1,shorthair
A690388,1,shorthair
A690390,1,otherhair
A690400,0,otherhair
A690406,1,shorthair
A690407,1,otherhair
A690409,1,otherhair
A690411,1,otherhair
A690413,1,shorthair
A690415,1,otherhair
A690416,1,shorthair
A690419,0,otherhair
A690421,1,otherhair
A690423,1,otherhair
A690424,1,shorthair
A690425,1,shorthair
A690426,1,shorthair
A690427,1,otherhair
A690429,1,otherhair
A690431,1,longhair
A690433,1,otherhair
A690434,1,otherhair
A690437,1,otherhair
A690440,1,otherhair
A690443,0,shorthair
A690444,0,longhair
A690448,1,shorthair
A690449,1,shorthair
A690451,1,otherhair
A690452,1,otherhair
A690453,1,otherhair
A690456,1,otherhair
A690458,1,otherhair
A690459,1,otherhair
A690461,1,shorthair
A690462,1,shorthair
A690463,1,otherhair
A690469,1,shorthair
A690472,1,otherhair
A690474,1,otherhair
A690476,1,otherhair
A690480,1,otherhair
A690481,1,otherhair
A690482,1,otherhair
A690483,1,otherhair
A690485,1,otherhair
A690489,1,otherhair
A690490,1,shorthair
A690494,1,shorthair
A690499,1,longhair
A690502,1,shorthair
A690512,1,otherhair
A690516,1,shorthair
A690517,1,shorthair
A690518,1,shorthair
A690519,1,shorthair
A690524,1,shorthair
A690526,1,otherhair
A690527,1,shorthair
A690530,1,otherhair
A690532,1,shorthair
A690533,1,shorthair
A690534,1,shorthair
A690535,1,shorthair
A690536,1,shorthair
A690538,1,otherhair
A690539,1,otherhair
A690540,1,shorthair
A690543,1,otherhair
A690544,1,shorthair
A690545,1,shorthair
A690550,1,shorthair
A690551,1,shorthair
A690552,1,otherhair
A690558,1,shorthair
A690561,1,otherhair
A690563,1,shorthair
A690565,1,shorthair
A690566,1,shorthair
A690567,1,shorthair
A690578,1,shorthair
A690579,1,shorthair
A690580,1,shorthair
A690582,1,shorthair
A690584,1,otherhair
A690586,1,longhair
A690588,1,otherhair
A690591,1,shorthair
A690592,1,shorthair
A690600,1,shorthair
A690603,1,shorthair
A690605,1,otherhair
A690608,1,otherhair
A690609,1,otherhair
A690610,1,otherhair
A690611,1,otherhair
A690612,1,otherhair
A690614,1,shorthair
A690615,1,otherhair
A690616,0,otherhair
A690624,1,shorthair
A690625,1,shorthair
A690626,1,shorthair
A690632,1,otherhair
A690633,1,otherhair
A690638,1,otherhair
A690639,1,longhair
A690642,1,otherhair
A690643,0,longhair
A690644,0,shorthair
