"","ID","colormix","mixwithwhite","tabby","firstcolor"
"16181","A700154",1,0,0,"Black"
"16182","A663824",0,0,0,"Brown"
"16183","A677710",1,1,0,"Red"
"16184","A718567",1,1,0,"White"
"16185","A710972",1,1,0,"Black"
"16186","A691884",1,1,0,"White"
"16187","A718149",1,0,0,"Black"
"16188","A682160",0,0,0,"Calico"
"16189","A667005",0,0,1,"Orange"
"16190","A670173",1,1,0,"White"
"16191","A679453",0,0,0,"Calico"
"16192","A675249",1,1,1,"Brown"
"16193","A670172",0,0,0,"Calico"
"16194","A718493",0,0,0,"Black"
"16195","A682267",1,1,1,"Brown"
"16196","A654375",1,1,0,"Chocolate"
"16197","A719829",1,1,0,"Black"
"16198","A683571",0,0,1,"Orange"
"16199","A703862",0,0,1,"Blue"
"16200","A697378",0,0,0,"Tricolor"
"16201","A675950",1,1,0,"White"
"16202","A714405",1,1,0,"Tan"
"16203","A702865",0,0,0,"White"
"16204","A718100",0,0,1,"Cream"
"16205","A696500",0,0,0,"Brown"
"16206","A677915",0,0,0,"Tortie"
"16207","A683121",1,1,1,"Blue"
"16208","A706065",0,0,0,"Calico"
"16209","A674923",1,1,0,"Black"
"16210","A702283",0,0,1,"Orange"
"16211","A659152",0,0,0,"Red"
"16212","A700146",0,0,0,"Black"
"16213","A677856",0,0,0,"Torbie"
"16214","A690433",1,1,1,"White"
"16215","A681532",0,0,1,"Brown"
"16216","A712920",0,0,1,"Orange"
"16217","A711960",1,1,0,"Black"
"16218","A586033",0,0,0,"White"
"16219","A685788",1,1,0,"White"
"16220","A716571",0,0,0,"Flame"
"16221","A708980",0,0,1,"Blue"
"16222","A689801",0,0,1,"Orange"
"16223","A664372",0,0,0,"Black"
"16224","A677215",1,1,0,"Chocolate"
"16225","A673861",1,1,0,"Black"
"16226","A714719",0,0,1,"Brown"
"16227","A696418",1,0,0,"Brown"
"16228","A670462",1,1,1,"Brown"
"16229","A700242",0,0,0,"Black"
"16230","A496789",1,1,0,"Blue"
"16231","A695026",0,0,0,"Calico"
"16232","A710991",1,1,0,"White"
"16233","A689609",1,0,0,"Brown"
"16234","A703102",0,0,0,"Blue"
"16235","A695576",1,1,0,"Black"
"16236","A713689",1,1,0,"Brown"
"16237","A682640",0,0,0,"Lynx"
"16238","A561188",1,1,0,"Black"
"16239","A675027",0,0,0,"Brown"
"16240","A690832",1,1,1,"White"
"16241","A677918",1,1,0,"White"
"16242","A714971",0,0,1,"Blue"
"16243","A685203",0,0,1,"Blue"
"16244","A692690",0,0,0,"Buff"
"16245","A667874",0,0,0,"Tortie"
"16246","A715155",1,1,1,"White"
"16247","A708192",1,1,1,"Brown"
"16248","A717114",0,0,0,"Black"
"16249","A618691",1,1,0,"Tan"
"16250","A711805",0,0,0,"Tricolor"
"16251","A661599",0,0,0,"Black"
"16252","A719020",1,1,0,"Black"
"16253","A667066",1,1,0,"Chocolate"
"16254","A673410",1,1,0,"Red"
"16255","A695656",0,0,0,"White"
"16256","A674197",0,0,0,"Chocolate"
"16257","A693783",0,0,0,"Red"
"16258","A680769",0,0,0,"Tan"
"16259","A719189",1,0,0,"Brown"
"16260","A720800",1,0,0,"Black"
"16261","A701837",1,1,0,"Black"
"16262","A696706",1,1,0,"Black"
"16263","A687665",1,1,1,"Cream"
"16264","A638625",1,0,0,"Blue"
"16265","A664050",0,0,0,"White"
"16266","A691867",0,0,0,"Buff"
"16267","A704095",0,0,0,"Chocolate"
"16268","A682147",1,1,0,"Black"
"16269","A674489",1,1,0,"Black"
"16270","A688734",1,0,0,"Brown"
"16271","A665493",0,0,0,"Blue"
"16272","A661698",0,0,1,"Brown"
"16273","A681528",0,0,1,"Brown"
"16274","A717739",1,1,1,"Blue"
"16275","A717556",0,0,1,"Brown"
"16276","A706452",0,0,1,"Brown"
"16277","A700771",0,0,0,"Buff"
"16278","A674668",1,1,0,"White"
"16279","A680289",0,0,0,"Calico"
"16280","A720884",1,1,1,"White"
"16281","A671351",1,1,0,"Red"
"16282","A720499",1,0,0,"Red"
"16283","A710606",0,0,0,"Tan"
"16284","A686093",1,1,1,"Brown"
"16285","A699968",1,1,1,"Brown"
"16286","A523532",1,1,0,"Brown"
"16287","A715190",1,1,1,"Brown"
"16288","A672124",1,1,0,"White"
"16289","A652564",0,0,0,"Brown"
"16290","A693249",1,0,0,"Black"
"16291","A708882",1,1,1,"Brown"
"16292","A678628",0,0,0,"Torbie"
"16293","A707377",1,1,0,"Brown"
"16294","A716499",0,0,0,"Sable"
"16295","A691756",1,0,0,"Tan"
"16296","A710932",0,0,0,"Tricolor"
"16297","A684741",1,0,0,"Black"
"16298","A667544",1,1,0,"Blue"
"16299","A679881",1,0,0,"Black"
"16300","A668791",0,0,0,"White"
"16301","A630443",0,0,0,"Calico"
"16302","A712405",0,0,1,"Brown"
"16303","A699607",0,0,0,"Black"
"16304","A703907",0,0,0,"Black"
"16305","A674230",1,1,1,"Blue"
"16306","A699010",1,1,0,"Blue"
"16307","A715520",1,1,0,"Black"
"16308","A688096",0,0,0,"White"
"16309","A465426",1,1,0,"Brown"
"16310","A694726",0,0,0,"Gold"
"16311","A701688",0,0,0,"Lynx"
"16312","A699108",1,1,0,"Brown"
"16313","A682493",1,1,1,"Orange"
"16314","A671725",0,0,0,"Brown"
"16315","A704903",1,1,1,"White"
"16316","A685564",0,0,0,"Brown"
"16317","A689658",0,0,0,"Gray"
"16318","A665654",0,0,1,"Brown"
"16319","A676876",1,1,0,"Black"
"16320","A690750",1,0,0,"Black"
"16321","A679664",1,0,0,"Black"
"16322","A674881",1,1,0,"Black"
"16323","A714171",0,0,0,"Lynx"
"16324","A700606",1,1,0,"Brown"
"16325","A710862",0,0,1,"Brown"
"16326","A715088",0,0,0,"Brown"
"16327","A680491",0,0,0,"Black"
"16328","A695582",1,1,0,"Tan"
"16329","A686671",1,1,1,"Blue"
"16330","A687390",0,0,1,"Orange"
"16331","A690171",1,1,0,"Black"
"16332","A669497",1,0,0,"Black"
"16333","A683027",0,0,1,"Brown"
"16334","A691419",0,0,0,"White"
"16335","A694032",0,0,0,"Black"
"16336","A688942",0,0,1,"Brown"
"16337","A689408",1,1,0,"Black"
"16338","A682611",1,1,0,"Black"
"16339","A709160",1,1,0,"Black"
"16340","A673108",0,0,0,"Apricot"
"16341","A691298",1,1,1,"Blue"
"16342","A671253",1,1,0,"Brown"
"16343","A666764",1,1,0,"Black"
"16344","A684767",1,1,0,"White"
"16345","A692088",0,0,0,"Brown"
"16346","A427442",1,0,0,"Tortie"
"16347","A710963",1,1,0,"Tan"
"16348","A670808",0,0,0,"Calico"
"16349","A717503",0,0,0,"Tan"
"16350","A700083",1,1,0,"Fawn"
"16351","A678777",1,1,1,"Orange"
"16352","A688952",0,0,0,"Seal"
"16353","A367438",1,1,0,"Brown"
"16354","A690930",1,1,0,"Tan"
"16355","A717775",0,0,0,"Black"
"16356","A702292",1,1,0,"Black"
"16357","A698207",1,1,0,"Blue"
"16358","A704918",0,0,1,"Brown"
"16359","A667422",1,0,0,"Black"
"16360","A685399",0,0,0,"Brown"
"16361","A668750",1,1,0,"Black"
"16362","A701677",0,0,0,"Black"
"16363","A709541",0,0,0,"Tan"
"16364","A706383",0,0,0,"Tan"
"16365","A671716",1,1,0,"Black"
"16366","A652857",1,1,0,"Tan"
"16367","A719587",1,1,0,"Black"
"16368","A685702",0,0,1,"Blue"
"16369","A688078",0,0,1,"Brown"
"16370","A667597",1,1,0,"Black"
"16371","A669494",1,1,0,"Black"
"16372","A706626",0,0,1,"Orange"
"16373","A706788",1,1,0,"Brown"
"16374","A708853",0,0,1,"Brown"
"16375","A668610",0,0,0,"Seal"
"16376","A690018",0,0,0,"White"
"16377","A701282",0,0,0,"Tortie"
"16378","A710834",0,0,0,"Seal"
"16379","A681164",0,0,1,"Cream"
"16380","A688021",0,0,1,"Brown"
"16381","A703917",1,1,1,"Brown"
"16382","A657713",1,1,0,"Black"
"16383","A716924",1,0,0,"Black"
"16384","A445694",1,1,0,"White"
"16385","A667088",0,0,0,"White"
"16386","A709543",1,1,0,"Blue"
"16387","A671436",0,0,0,"Tricolor"
"16388","A715189",1,1,1,"Orange"
"16389","A682521",1,0,0,"Black"
"16390","A693901",1,1,0,"Black"
"16391","A693684",1,0,0,"Brown"
"16392","A676135",1,0,0,"Black"
"16393","A672008",1,1,0,"Black"
"16394","A684746",1,1,1,"Brown"
"16395","A702465",1,1,0,"Black"
"16396","A668421",1,1,0,"Brown"
"16397","A718094",0,0,0,"Red"
"16398","A715050",0,0,0,"Brown"
"16399","A471015",1,0,0,"Black"
"16400","A666439",1,1,0,"White"
"16401","A665565",1,1,0,"Red"
"16402","A676440",0,0,1,"Brown"
"16403","A679640",0,0,0,"Yellow"
"16404","A668634",1,1,0,"Brown"
"16405","A681041",1,1,0,"Blue"
"16406","A715588",0,0,0,"Red"
"16407","A675353",0,0,0,"Tan"
"16408","A697667",1,1,0,"Black"
"16409","A675038",0,0,0,"Chocolate"
"16410","A718059",1,1,0,"Tan"
"16411","A537247",1,1,0,"White"
"16412","A691064",0,0,0,"Torbie"
"16413","A693749",0,0,0,"Red"
"16414","A673852",1,1,0,"Brown"
"16415","A705871",1,1,0,"Black"
"16416","A703239",1,1,0,"Black"
"16417","A674917",1,1,0,"Brown"
"16418","A676759",1,1,0,"Black"
"16419","A698790",1,1,0,"Tan"
"16420","A670044",0,0,0,"Blue"
"16421","A686914",1,1,0,"White"
"16422","A695734",0,0,0,"Black"
"16423","A686980",1,1,0,"Brown"
"16424","A712166",0,0,1,"Brown"
"16425","A716632",1,0,0,"Black"
"16426","A698939",1,1,0,"Black"
"16427","A688370",1,1,1,"Blue"
"16428","A681440",1,1,0,"White"
"16429","A674218",1,1,0,"Red"
"16430","A702282",0,0,1,"Brown"
"16431","A708675",1,1,1,"Blue"
"16432","A664168",0,0,0,"Black"
"16433","A699792",1,1,0,"Black"
"16434","A705342",0,0,0,"Torbie"
"16435","A699931",0,0,1,"Blue"
"16436","A716645",0,0,0,"Blue"
"16437","A678724",0,0,1,"Orange"
"16438","A704755",0,0,1,"Brown"
"16439","A689124",1,1,0,"Blue"
"16440","A712778",1,1,0,"Black"
"16441","A681136",1,0,0,"Gray"
"16442","A684609",1,1,0,"White"
"16443","A720549",1,1,0,"Brown"
"16444","A717009",1,1,0,"Black"
"16445","A666162",0,0,0,"Flame"
"16446","A673394",1,1,0,"Brown"
"16447","A668575",1,1,0,"Black"
"16448","A685238",1,1,0,"Black"
"16449","A669773",0,0,0,"Brown"
"16450","A665400",0,0,1,"Blue"
"16451","A706513",1,1,0,"Black"
"16452","A669900",1,1,0,"Brown"
"16453","A701129",0,0,0,"Flame"
"16454","A687826",1,1,0,"Black"
"16455","A702812",0,0,0,"White"
"16456","A717142",1,0,0,"Red"
"16457","A666714",0,0,1,"Brown"
"16458","A671629",0,0,0,"Blue"
"16459","A706514",1,1,0,"White"
"16460","A685561",0,0,0,"Tricolor"
"16461","A674386",1,0,0,"Tan"
"16462","A689080",1,1,0,"Brown"
"16463","A679769",1,1,0,"White"
"16464","A697006",1,1,0,"Black"
"16465","A674925",1,1,0,"Tan"
"16466","A688461",1,0,0,"Black"
"16467","A679533",1,1,0,"White"
"16468","A669759",1,0,0,"Black"
"16469","A680987",0,0,0,"Black"
"16470","A686564",1,1,1,"Brown"
"16471","A680896",1,0,0,"Tricolor"
"16472","A689060",0,0,1,"Brown"
"16473","A689436",1,1,0,"White"
"16474","A666760",1,1,0,"Brown"
"16475","A693034",1,1,0,"White"
"16476","A694577",0,0,0,"Brown"
"16477","A680744",0,0,0,"Calico"
"16478","A716054",0,0,1,"Cream"
"16479","A713078",1,1,0,"Black"
"16480","A708768",1,0,0,"Black"
"16481","A712008",0,0,0,"Black"
"16482","A713233",1,0,0,"Black"
"16483","A719223",0,0,0,"Black"
"16484","A719506",0,0,0,"White"
"16485","A671045",1,1,0,"Black"
"16486","A697481",1,1,0,"Brown"
"16487","A708147",0,0,0,"Tan"
"16488","A687397",0,0,0,"Red"
"16489","A686719",0,0,0,"Black"
"16490","A680269",0,0,1,"Orange"
"16491","A698752",1,0,0,"Brown"
"16492","A684465",1,0,0,"Black"
"16493","A683343",1,1,0,"White"
"16494","A677524",0,0,0,"Tan"
"16495","A672199",0,0,1,"Orange"
"16496","A700646",1,1,0,"White"
"16497","A670094",0,0,0,"Sable"
"16498","A688914",0,0,0,"White"
"16499","A700822",1,1,0,"Tan"
"16500","A716018",1,1,0,"Fawn"
"16501","A692008",0,0,0,"Black"
"16502","A716136",1,1,0,"White"
"16503","A682849",1,1,0,"Sable"
"16504","A664546",0,0,0,"Torbie"
"16505","A691641",0,0,1,"Brown"
"16506","A715474",0,0,0,"Brown"
"16507","A694790",0,0,0,"Calico"
"16508","A719277",1,1,0,"Tan"
"16509","A680421",0,0,0,"Tan"
"16510","A720590",1,1,0,"White"
"16511","A707797",1,1,1,"Brown"
"16512","A691498",0,0,0,"Tricolor"
"16513","A684276",1,1,1,"Orange"
"16514","A691536",1,1,0,"Blue"
"16515","A707290",0,0,0,"Red"
"16516","A720175",1,1,0,"Brown"
"16517","A694382",0,0,0,"Tortie"
"16518","A704455",0,0,0,"Blue"
"16519","A712026",0,0,1,"Orange"
"16520","A712530",0,0,0,"Black"
"16521","A713032",1,1,0,"Red"
"16522","A687812",1,1,0,"Black"
"16523","A666524",1,0,0,"Black"
"16524","A714802",1,1,1,"Cream"
"16525","A698046",1,0,0,"Black"
"16526","A663917",1,1,0,"Red"
"16527","A706152",1,1,0,"Black"
"16528","A705946",0,0,0,"Sable"
"16529","A689971",0,0,0,"White"
"16530","A717958",1,1,0,"Tan"
"16531","A717467",0,0,0,"Black"
"16532","A685296",0,0,0,"Lynx"
"16533","A672623",0,0,1,"Brown"
"16534","A639095",1,0,0,"Black"
"16535","A665974",0,0,0,"Blue"
"16536","A686541",1,1,1,"White"
"16537","A709308",0,0,0,"Black"
"16538","A710553",0,0,0,"Black"
"16539","A717932",1,0,0,"Black"
"16540","A687662",0,0,0,"Calico"
"16541","A661561",0,0,1,"Brown"
"16542","A604480",0,0,0,"Blue"
"16543","A696841",1,1,0,"White"
"16544","A679857",0,0,0,"Blue"
"16545","A668919",0,0,0,"Black"
"16546","A691395",1,1,0,"Black"
"16547","A713545",0,0,0,"White"
"16548","A663928",1,1,0,"Red"
"16549","A691337",1,1,0,"Brown"
"16550","A698047",1,1,1,"Brown"
"16551","A667049",1,1,0,"White"
"16552","A625787",1,1,0,"Tan"
"16553","A368930",1,1,0,"Brown"
"16554","A677246",0,0,0,"Torbie"
"16555","A705864",1,1,1,"Brown"
"16556","A710100",1,1,0,"White"
"16557","A714387",1,1,0,"White"
"16558","A644592",0,0,0,"Black"
"16559","A690005",1,1,0,"Black"
"16560","A703137",1,1,0,"Red"
"16561","A714009",1,1,1,"Brown"
"16562","A714146",0,0,0,"Tortie"
"16563","A698938",0,0,0,"Brown"
"16564","A712108",0,0,0,"Blue"
"16565","A714512",1,1,0,"Tan"
"16566","A652387",1,1,0,"Tan"
"16567","A697191",0,0,0,"Black"
"16568","A673928",0,0,0,"Black"
"16569","A674425",0,0,0,"Tricolor"
"16570","A719105",0,0,0,"Cream"
"16571","A718742",0,0,0,"Calico"
"16572","A680559",0,0,1,"Orange"
"16573","A692566",1,1,0,"Brown"
"16574","A559090",1,0,0,"Brown"
"16575","A690029",0,0,1,"Silver"
"16576","A715380",1,1,0,"Torbie"
"16577","A706137",0,0,1,"Brown"
"16578","A719075",1,1,0,"Brown"
"16579","A719279",1,1,0,"White"
"16580","A700237",0,0,0,"White"
"16581","A716979",0,0,1,"Brown"
"16582","A695906",0,0,0,"Tricolor"
"16583","A676495",1,1,1,"Blue"
"16584","A685509",1,1,1,"White"
"16585","A668685",0,0,0,"Tricolor"
"16586","A709085",1,1,1,"Brown"
"16587","A669745",1,1,0,"Tan"
"16588","A716105",0,0,0,"Brown"
"16589","A716503",0,0,0,"Sable"
"16590","A684636",1,1,0,"White"
"16591","A518264",1,1,0,"Black"
"16592","A696539",1,1,0,"Tan"
"16593","A704556",1,1,0,"Red"
"16594","A720535",1,0,0,"Blue"
"16595","A685891",0,0,1,"Orange"
"16596","A693743",0,0,0,"Tan"
"16597","A703081",0,0,1,"Blue"
"16598","A702203",1,1,1,"Brown"
"16599","A706619",1,1,0,"Brown"
"16600","A690844",0,0,0,"Tortie"
"16601","A700282",0,0,0,"Red"
"16602","A680209",0,0,0,"Gray"
"16603","A690474",1,1,0,"Black"
"16604","A670832",1,1,0,"Brown"
"16605","A706273",1,1,0,"Black"
"16606","A678955",0,0,0,"Blue"
"16607","A682536",1,0,0,"Brown"
"16608","A696497",0,0,0,"White"
"16609","A706774",0,0,0,"Black"
"16610","A666814",0,0,0,"Black"
"16611","A719226",0,0,0,"Brown"
"16612","A705800",0,0,0,"Black"
"16613","A720486",1,1,0,"White"
"16614","A674694",1,0,0,"Tan"
"16615","A675581",1,1,0,"White"
"16616","A671555",0,0,0,"Calico"
"16617","A711416",1,1,1,"Brown"
"16618","A711342",0,0,1,"Orange"
"16619","A684495",0,0,0,"Calico"
"16620","A678736",1,1,0,"White"
"16621","A677072",1,0,0,"Black"
"16622","A689212",0,0,0,"Chocolate"
"16623","A718245",1,1,0,"Blue"
"16624","A709553",1,1,0,"Blue"
"16625","A675188",0,0,0,"Tan"
"16626","A698969",1,1,0,"Black"
"16627","A696449",1,0,0,"Brown"
"16628","A684211",1,1,0,"Chocolate"
"16629","A680715",1,1,0,"Red"
"16630","A668209",1,0,0,"Gray"
"16631","A671517",1,1,1,"Brown"
"16632","A684090",0,0,0,"Tricolor"
"16633","A663530",1,1,0,"Tan"
"16634","A675335",0,0,0,"Silver"
"16635","A688803",1,1,0,"Black"
"16636","A666896",0,0,0,"Tricolor"
"16637","A695636",1,1,0,"Sable"
"16638","A676355",1,1,0,"Brown"
"16639","A707355",1,1,0,"Black"
"16640","A678965",0,0,0,"Calico"
"16641","A666592",1,1,0,"Buff"
"16642","A719176",0,0,0,"White"
"16643","A708443",1,1,0,"Brown"
"16644","A666091",1,1,0,"Black"
"16645","A697686",1,1,0,"Black"
"16646","A672346",1,1,0,"Tan"
"16647","A664625",1,1,0,"Brown"
"16648","A673393",0,0,0,"Tan"
"16649","A677633",1,1,0,"Black"
"16650","A667550",1,1,0,"Brown"
"16651","A704429",0,0,0,"Brown"
"16652","A698971",1,1,0,"Black"
"16653","A674662",1,0,0,"Gold"
"16654","A705357",0,0,0,"Black"
"16655","A667861",1,1,0,"Black"
"16656","A694547",1,1,0,"White"
"16657","A713157",1,1,0,"White"
"16658","A663550",0,0,1,"Cream"
"16659","A700114",1,1,0,"Blue"
"16660","A459318",1,1,0,"Silver"
"16661","A701074",1,1,0,"Blue"
"16662","A489704",0,0,0,"Sable"
"16663","A667467",1,1,0,"White"
"16664","A673327",1,1,0,"Tan"
"16665","A700255",1,1,0,"Chocolate"
"16666","A715385",1,0,0,"Black"
"16667","A692837",1,1,0,"Black"
"16668","A678253",0,0,0,"Black"
"16669","A711745",0,0,1,"Brown"
"16670","A681218",0,0,0,"Buff"
"16671","A688093",1,1,0,"White"
"16672","A658404",0,0,1,"Orange"
"16673","A678087",1,1,0,"Torbie"
"16674","A693321",0,0,0,"Calico"
"16675","A670005",1,0,0,"Red"
"16676","A680810",0,0,0,"Brown"
"16677","A699490",1,1,0,"Fawn"
"16678","A678349",1,0,0,"Brown"
"16679","A666629",1,1,0,"Brown"
"16680","A665102",0,0,0,"Brown"
"16681","A701373",0,0,1,"Brown"
"16682","A699871",1,1,0,"Black"
"16683","A716334",0,0,0,"White"
"16684","A697151",0,0,0,"Tortie"
"16685","A691699",1,1,0,"Black"
"16686","A712078",0,0,0,"Tricolor"
"16687","A702980",0,0,1,"Brown"
"16688","A667404",0,0,0,"Tricolor"
"16689","A685798",1,1,0,"Brown"
"16690","A673007",1,0,0,"Brown"
"16691","A665444",0,0,1,"Brown"
"16692","A685615",0,0,0,"Brown"
"16693","A663342",1,1,0,"Red"
"16694","A666212",0,0,0,"Black"
"16695","A702505",0,0,0,"Calico"
"16696","A688151",1,0,0,"Black"
"16697","A712995",0,0,0,"Black"
"16698","A697876",0,0,0,"Yellow"
"16699","A673866",1,1,0,"Red"
"16700","A695182",1,1,0,"Black"
"16701","A682187",0,0,0,"Black"
"16702","A670502",0,0,0,"Sable"
"16703","A680485",0,0,1,"Cream"
"16704","A685992",1,1,1,"Brown"
"16705","A715044",1,1,0,"Tricolor"
"16706","A707692",0,0,0,"Black"
"16707","A720461",0,0,0,"Black"
"16708","A679410",1,1,0,"Black"
"16709","A700655",0,0,1,"Blue"
"16710","A696116",1,1,0,"White"
"16711","A685283",0,0,1,"Orange"
"16712","A683945",0,0,1,"Brown"
"16713","A709485",0,0,0,"Flame"
"16714","A669504",0,0,0,"Lynx"
"16715","A701346",0,0,0,"Black"
"16716","A684464",1,1,0,"Black"
"16717","A718583",1,1,0,"Black"
"16718","A719091",1,1,0,"White"
"16719","A626771",0,0,0,"Black"
"16720","A695688",0,0,0,"Black"
"16721","A696153",1,1,0,"Sable"
"16722","A682469",1,1,0,"Blue"
"16723","A683434",1,0,0,"Chocolate"
"16724","A710276",0,0,1,"Brown"
"16725","A711469",1,1,1,"Brown"
"16726","A710835",0,0,0,"Brown"
"16727","A664720",1,1,0,"Brown"
"16728","A678339",1,0,0,"Cream"
"16729","A671577",0,0,0,"Tan"
"16730","A718523",1,1,0,"Tan"
"16731","A668580",0,0,0,"White"
"16732","A534959",1,0,0,"Brown"
"16733","A489464",1,0,0,"Red"
"16734","A705066",0,0,0,"Blue"
"16735","A718056",0,0,1,"Brown"
"16736","A708713",0,0,0,"Chocolate"
"16737","A705602",0,0,0,"Red"
"16738","A676343",0,0,1,"Brown"
"16739","A702706",1,1,0,"Cream"
"16740","A705146",1,1,0,"White"
"16741","A677889",1,1,0,"White"
"16742","A668058",1,1,0,"Tan"
"16743","A668218",1,1,0,"Black"
"16744","A667827",0,0,1,"Blue"
"16745","A704728",0,0,0,"Lynx"
"16746","A678820",0,0,1,"Blue"
"16747","A683584",1,0,0,"Red"
"16748","A697680",1,1,0,"Fawn"
"16749","A697252",0,0,0,"White"
"16750","A705516",1,1,0,"Blue"
"16751","A707920",1,1,0,"Blue"
"16752","A685109",0,0,1,"Orange"
"16753","A698264",1,0,0,"Black"
"16754","A691682",1,1,0,"Brown"
"16755","A491810",1,0,0,"Brown"
"16756","A435209",1,1,0,"Tan"
"16757","A673040",0,0,0,"Lynx"
"16758","A699788",1,1,0,"White"
"16759","A678143",1,1,0,"Black"
"16760","A679511",1,1,0,"Blue"
"16761","A665708",1,1,0,"White"
"16762","A669370",1,1,0,"Black"
"16763","A720494",0,0,0,"Black"
"16764","A708977",1,1,0,"Blue"
"16765","A712219",0,0,0,"Lynx"
"16766","A666916",0,0,1,"Brown"
"16767","A718793",0,0,0,"Chocolate"
"16768","A706507",0,0,0,"Black"
"16769","A694052",0,0,0,"Black"
"16770","A618957",1,1,0,"Black"
"16771","A677555",0,0,0,"Tan"
"16772","A689949",0,0,0,"Red"
"16773","A696225",0,0,0,"Chocolate"
"16774","A719061",1,1,0,"Sable"
"16775","A661830",0,0,0,"Torbie"
"16776","A717890",1,1,0,"Black"
"16777","A678214",0,0,0,"Black"
"16778","A692321",1,1,0,"White"
"16779","A666866",1,1,0,"Black"
"16780","A672416",0,0,0,"Tricolor"
"16781","A717402",0,0,0,"Yellow"
"16782","A699857",1,1,0,"White"
"16783","A699793",1,1,0,"White"
"16784","A719076",0,0,1,"Brown"
"16785","A714623",0,0,0,"Buff"
"16786","A700773",0,0,0,"Tortie"
"16787","A590362",1,0,0,"Blue"
"16788","A695794",1,1,0,"Black"
"16789","A690122",1,1,0,"White"
"16790","A717782",1,0,0,"Brown"
"16791","A663962",1,1,0,"White"
"16792","A677628",1,0,1,"Agouti"
"16793","A638819",1,1,0,"Tan"
"16794","A687660",0,0,0,"Sable"
"16795","A692464",0,0,0,"Brown"
"16796","A673937",0,0,0,"Tricolor"
"16797","A714086",1,1,0,"Black"
"16798","A680504",0,0,0,"Lilac"
"16799","A713850",0,0,0,"Brown"
"16800","A697358",0,0,0,"Calico"
"16801","A708875",1,1,0,"Blue"
"16802","A688547",0,0,0,"Calico"
"16803","A710343",0,0,0,"Black"
"16804","A673777",0,0,0,"Yellow"
"16805","A689748",1,0,0,"Red"
"16806","A699832",1,1,0,"Black"
"16807","A693440",1,1,0,"Brown"
"16808","A664509",1,1,0,"Black"
"16809","A669384",1,1,0,"White"
"16810","A587006",1,1,0,"White"
"16811","A654719",1,1,0,"Tan"
"16812","A694740",0,0,0,"Brown"
"16813","A709212",1,1,1,"Orange"
"16814","A688423",1,1,0,"White"
"16815","A701478",0,0,0,"Calico"
"16816","A719464",1,0,0,"Brown"
"16817","A688522",0,0,1,"Orange"
"16818","A679472",0,0,0,"Brown"
"16819","A679116",0,0,0,"Black"
"16820","A655608",1,0,0,"Blue"
"16821","A688839",1,1,0,"Black"
"16822","A673613",1,1,0,"White"
"16823","A679663",1,0,0,"Black"
"16824","A675016",0,0,0,"Cream"
"16825","A681522",1,1,0,"Tan"
"16826","A689456",0,0,0,"Blue"
"16827","A671164",1,1,0,"White"
"16828","A693012",1,1,0,"Black"
"16829","A665085",1,1,0,"White"
"16830","A690642",1,1,0,"White"
"16831","A714119",1,0,0,"Brown"
"16832","A717188",0,0,0,"Black"
"16833","A705390",0,0,0,"Tan"
"16834","A576186",1,1,0,"Tan"
