AnimalID,Name,popular_name,human_name
A669550,,N,N
A671915,Henry,Y,Y
A675336,Runt Runt,N,N
A677318,,N,N
A707382,Harrison,N,Y
A690670,Teller,N,N
A691606,Wolverine,N,N
A676929,,N,N
A709135,Toothless,N,N
A711842,Banjo,N,N
A718450,Elvis,N,N
A717684,Otis,N,Y
A683484,Theodore,N,Y
A687159,Little John,N,N
A692602,Lucy,N,Y
A701211,Carlos,N,Y
A704805,,N,N
A695695,Bob Barker,N,N
A695414,,N,N
A700692,Stella,N,Y
A698324,,N,N
A708611,Toby,N,N
A676795,,N,N
A635991,Kane,N,N
A666802,,N,N
A697650,Rose,Y,Y
A678685,Verbena,N,N
A717473,,N,N
A669651,Maynard,N,N
A689564,Howard,N,Y
A675057,,N,N
A687544,Johnny Cat,N,N
A715877,Jd,N,N
A692842,Caramel,N,N
A665170,,N,N
A711258,Cash,N,N
A708120,Nova,N,N
A706836,,N,N
A678559,Gatsby,N,N
A669267,Barca,N,N
A694677,,N,N
A684308,,N,N
A664797,,N,N
A705499,,N,N
A666421,Lady Hazel,N,N
A702586,Tallulah,N,N
A694549,Boswell,N,N
A693504,Diego,N,Y
A697238,,N,N
A697273,Elezabeth,N,N
A663985,Buster,N,N
A705435,Bodhi,N,N
A713644,,N,N
A709858,Sandra Dee,N,N
A707491,,N,N
A683365,August,N,Y
A692535,Oswald,N,N
A677216,,N,N
A666082,Diamond,N,Y
A697711,Sammy,N,Y
A698655,,N,N
A679936,Isabelle,N,Y
A688521,Henry,Y,Y
A681608,Edward,Y,Y
A281542,George,Y,Y
A710216,Skittles,N,N
A449968,Bella,N,Y
A679070,,N,N
A686091,,N,N
A638155,Opie,N,N
A707975,,N,N
A718320,Chardonnay,N,N
A715076,,N,N
A625379,Maria,Y,Y
A708290,,N,N
A719733,Baby,N,N
A667346,Blackie,N,N
A711377,Ruso,N,N
A688963,Josie,N,Y
A713125,Ophelia,N,N
A710245,Trout,N,N
A706536,Butch,N,N
A712440,Mary Kate,N,N
A704232,,N,N
A675612,Riddick,N,N
A707790,,N,N
A672566,Cookies,N,N
A683461,Lola,N,Y
A601696,Lady,N,N
A667525,Skipper,N,N
A689054,Chappie,N,N
A689144,Kelly,Y,Y
A679110,,N,N
A678273,,N,N
A683243,Madison,Y,Y
A669737,Tucker,N,Y
A702754,Callie-O,N,N
A691379,Lucy,N,Y
A719526,Chief Lemon,N,N
A679121,,N,N
A673456,,N,N
A677702,,N,N
A672118,,N,N
A712510,Baldo,N,N
A672533,,N,N
A713339,,N,N
A691270,Shorty,N,N
A673659,Austin,Y,Y
A704521,Goldie,N,Y
A668911,,N,N
A719245,,N,N
A721022,Ranger,N,N
A688767,Tiny Tim,N,N
A680206,Milo,N,N
A681467,,N,N
A706816,,N,N
A683246,X,N,N
A690848,Hailey,N,Y
A682006,Leo,N,Y
A719031,Rufus,N,Y
A475943,Rosie,N,Y
A700670,Lucy Lu,N,N
A713904,Santana,N,N
A676458,Moon Pie,N,N
A705584,,N,N
A682893,Beth,N,Y
A708988,Rex,N,Y
A707627,Jazzy,N,N
A708309,,N,N
A692361,,N,N
A680809,,N,N
A696872,Kitty,N,N
A696318,Skylar,N,Y
A707429,,N,N
A690270,,N,N
A709548,,N,N
A597414,Shiner,N,N
A692148,Simba,N,N
A684900,Nemo,N,N
A682416,Eddie,N,Y
A692902,Cowgirl,N,N
A707696,,N,N
A683308,Maddie,N,N
A697147,,N,N
A677084,,N,N
A702834,Zane,N,N
A717980,Purdy,N,N
A675560,Kofi,N,N
A707093,Chase,N,Y
A694493,Fiona,N,N
A691222,,N,N
A693382,Mit Mit,N,N
A698852,Chloe,N,Y
A713667,,N,N
A701851,,N,N
A680375,Hilda,N,Y
A706419,Iphy,N,N
A686156,Mr. West,N,N
A696718,Myrtle,N,Y
A710439,Vinny,N,N
A665150,,N,N
A677305,,N,N
A677575,Fudge,N,N
A715498,Camille,N,N
A680884,Mayze,N,N
A696439,Hector,N,Y
A672746,Manolo,N,N
A678782,Fred,N,Y
A691410,Baby 2,N,N
A680695,Tank,N,N
A718810,Mimi,N,N
A679732,Cotton,N,N
A683487,Bullet,N,N
A677938,,N,N
A666713,Fiona,N,N
A715755,,N,N
A705043,Ginger,N,N
A600198,Buddy,N,N
A686534,,N,N
A676866,Fluttershy,N,N
A650783,Redbud,N,N
A678354,,N,N
A651248,Titus,N,N
A669146,Natasha,N,Y
A689186,Rugby,N,N
A696618,Tyler,Y,Y
A711001,Melania,N,N
A668531,Hope,N,Y
A678520,Lewis,N,Y
A717724,Sheryl,N,Y
A711061,Gretel,N,N
A667294,Clarence,N,Y
A701764,Constable,N,N
A708326,Sarah,Y,Y
A679735,,N,N
A675929,,N,N
A711962,Pepper,N,N
A713370,,N,N
A685108,Tommy,N,Y
A713217,Newton,N,N
A673580,,N,N
A703810,,N,N
A533602,Daisy,N,Y
A716436,Freddi,N,N
A708860,,N,N
A711994,,N,N
A688346,Django,N,N
A668581,,N,N
A706995,,N,N
A717798,Amber,Y,Y
A707851,Tank,N,N
A714220,Polly,N,N
A672259,Jake,N,Y
A694383,,N,N
A666651,Bosha,N,N
A687670,Prince,N,N
A701893,Katy,N,N
A673435,,N,N
A720082,,N,N
A703257,Jack,Y,Y
A643183,Charlie,N,Y
A692087,Snickers,N,N
A700220,Dex,N,N
A683934,,N,N
A705704,,N,N
A715893,Pancho,N,N
A689905,Benny,N,Y
A702131,Jake,N,Y
A656444,Paige,N,Y
A682523,Maggie,N,Y
A689012,,N,N
A696741,Jalapeno,N,N
A674096,,N,N
A684858,,N,N
A620418,Yodi,N,N
A710417,Skipper,N,N
A701728,Chico,N,N
A664660,Daisy,N,Y
A713739,Lazzie,N,N
A701443,Rocky,N,N
A678773,,N,N
A696354,,N,N
A700138,,N,N
A694159,Gary,Y,Y
A711722,,N,N
A706731,Lucky,N,N
A551426,Lluvia,N,N
A697538,Baxter,N,N
A664324,Gus,N,Y
A712011,Daisy,N,Y
A714545,,N,N
A683441,,N,N
A523533,Vida,N,N
A656694,Carmella,N,N
A707515,Canela,N,N
A587990,Cevrus,N,N
A698490,Bacon,N,N
A691094,,N,N
A671937,Thomas,Y,Y
A486687,Lala,N,N
A675295,,N,N
A691225,Rose,Y,Y
A714795,,N,N
A707148,Tonka,N,N
A668548,Tiger,N,N
A692739,,N,N
A664541,Finn,N,N
A680405,Socks,N,N
A415049,Sophie,N,Y
A710566,Ollily,N,N
A678957,Sparks,N,N
A693160,,N,N
A711304,,N,N
A675145,,N,N
A718407,Maddie,N,N
A674717,,N,N
A698510,Thor,N,N
A690311,,N,N
A700527,Nacho,N,N
A711818,Tellison,N,N
A698185,,N,N
A702820,,N,N
A613785,Casper,N,N
A697684,,N,N
A663149,Princess,N,N
A706059,Khaleesi,N,N
A699955,Jack,Y,Y
A688956,,N,N
A674847,Chichio,N,N
A699131,Mac,N,N
A702097,Bella,N,Y
A682603,Poseidon,N,N
A668786,Will Jr.,N,N
A706413,Gizmo,N,N
A664097,Remmy,N,N
A683128,,N,N
A674874,Wednesday,N,N
A696369,Jack,Y,Y
A702600,Mr. Hunter,N,N
A669984,Rowdy,N,N
A674754,,N,N
A715057,,N,N
A713994,Digit,N,N
A668893,Axel,N,Y
A670760,,N,N
A706264,Batman,N,N
A702585,,N,N
A682623,Izabella,N,Y
A701159,,N,N
A694253,,N,N
A679838,Stitch,N,N
A696878,Bodie,N,N
A687888,,N,N
A718317,Lilah,N,N
A684335,Captain,N,N
A685582,,N,N
A667935,Gizmo,N,N
A386005,Giovanni,N,Y
A668788,Scout,N,N
A669953,,N,N
A707160,Snoop,N,N
A680221,Khloe,N,Y
A717414,Tito,N,N
A673594,Denali,N,N
A679694,Emma,Y,Y
A717045,Sundae,N,N
A707099,Luke,N,Y
A679933,Watson,N,N
A694500,Zari,N,N
A664638,Minerva,N,N
A676459,Walker,N,N
A684924,,N,N
A677659,Swirly,N,N
A712535,,N,N
A682804,Roxy,N,N
A707882,,N,N
A682088,,N,N
A678640,Lucy,N,Y
A699339,Trixie,N,N
A674494,Rosalie,N,Y
A665897,,N,N
A680247,Five,N,N
A664815,Lady,N,N
A671748,Dell,N,N
A678895,Tux,N,N
A690940,,N,N
A714322,Rocky,N,N
A362967,Honey,N,N
A696976,Butterfly,N,N
A706765,,N,N
A670928,Italia,N,N
A700959,Giselle,N,Y
A719262,Nia,N,N
A691739,Oliver,N,Y
A688949,Conrad,N,N
A679459,Major,N,N
A696357,Derby,N,N
A694690,,N,N
A675403,,N,N
A710005,Aj,N,N
A674518,Scooter,N,N
A697724,,N,N
A710074,,N,N
A682513,Beka,N,N
A682769,,N,N
A701168,Omi,N,N
A711575,Ringo,N,N
A690524,Betty,Y,Y
A696957,Alexander,Y,Y
A665029,,N,N
A690345,Pumpkin,N,N
A664925,Cloe,N,N
A711582,Angelina,N,Y
A692156,Johnny,Y,Y
A697743,Spot,N,N
A621537,Bubba,N,N
A666799,,N,N
A693528,Jackson,N,Y
A690363,Lionel,N,N
A695893,Dijiba,N,N
A680917,,N,N
A711937,Beaux,N,N
A705525,,N,N
A673432,Lucinda,N,N
A675111,,N,N
A706642,,N,N
A659835,Moon Doggie,N,N
A684895,Max,N,Y
A697819,Halifax,N,N
A684379,Kreydos,N,N
A694444,Moose,N,N
A677416,Bombay,N,N
A716072,,N,N
A717701,Bo,N,N
A667062,,N,N
A676840,Star,N,N
A661789,Tank,N,N
A677030,,N,N
A716242,Selleck,N,N
A692267,Bastet,N,N
A692257,,N,N
A674274,,N,N
A704422,Fido,N,N
A677545,,N,N
A706206,Zora,N,N
A711736,Tito,N,N
A667104,Decker,N,N
A716278,Stefanie,N,Y
A720669,,N,N
A686741,,N,N
A696971,Remington,N,N
A710626,,N,N
A667021,,N,N
A665719,,N,N
A688427,,N,N
A707736,Travis,N,Y
A707517,Flack,N,N
A665614,,N,N
A675079,Serrano,N,N
A674580,,N,N
A698293,Maddi,N,N
A705826,,N,N
A678832,,N,N
A677919,Gigi,N,N
A685475,,N,N
A685831,Buffy,N,N
A698201,,N,N
A662437,Cypress,N,N
A704291,Simba,N,N
A666853,King,N,N
A688753,,N,N
A680251,Puffer Cat,N,N
A693734,,N,N
A702968,Betsy,N,N
A668981,Rudolph,N,Y
A676947,Maggie,N,Y
A663998,Shelby,N,Y
A693225,Nina,N,Y
A679582,Suzie,N,N
A714549,Big Boy,N,N
A710414,,N,N
A707888,Sammy,N,Y
A700649,Baby Girl,N,N
A673660,Loulou,N,N
A688532,,N,N
A679534,,N,N
A698684,Vinnie,N,N
A704062,Stella,N,Y
A720368,Junior,N,Y
A683722,,N,N
A704302,,N,N
A710259,,N,N
A715186,,N,N
A698198,,N,N
A693503,Chucho,N,N
A662814,Batman,N,N
A683802,Riley,N,Y
A702851,Norma,N,Y
A672678,Kaira,N,N
A719495,Brie,N,N
A519025,Oliver,N,Y
A679440,,N,N
A659078,Lucy,N,Y
A694156,Halloween,N,N
A712340,Buster,N,N
A689154,Cobalt,N,N
A714715,,N,N
A685990,Richie,N,N
A713834,Rollie,N,N
A669397,Clarissa,N,N
A711590,Reina,N,N
A702204,,N,N
A658733,Skyler,N,N
A713234,Precious,N,N
A699249,,N,N
A701056,Odette,N,N
A702239,Ivy,N,Y
A700549,Lisa,Y,Y
A680234,Vida,N,N
A668221,Scrappy,N,N
A720424,Scooby,N,N
A671111,,N,N
A548939,Leo,N,Y
A684753,Bear,N,N
A717476,Trix,N,N
A673082,Baby,N,N
A691246,Rebel,N,N
A676768,Grisha,N,N
A683262,X,N,N
A704865,Abraham,N,Y
A717030,Pinto,N,N
A700172,Spot,N,N
A663725,Gracie,N,Y
A689041,,N,N
A684233,,N,N
A696734,Monty,N,N
A694022,,N,N
A695358,Roscoe,N,Y
A711125,Marco,N,Y
A668542,Cinnamon,N,N
A664263,,N,N
A669832,,N,N
A667468,Wrigley,N,N
A711117,Dottie,N,N
A679572,Beau,N,N
A666539,Emily,Y,Y
A714051,Brad,N,Y
A679357,,N,N
A678589,,N,N
A704235,London,N,Y
A678852,Lucy,N,Y
A689724,Donatello,N,N
A720334,Slade,N,N
A698292,Joe,Y,Y
A688049,Sherbet,N,N
A675840,Peppy,N,N
A673832,,N,N
A687905,Nina,N,Y
A688657,,N,N
A706952,,N,N
A718461,Jackson,N,Y
A712370,,N,N
A676758,,N,N
A690085,Dutchess,N,N
A692666,Berkley,N,N
A710830,,N,N
A700795,Ferguson,N,N
A666756,Murphy,N,N
A708365,Comet,N,N
A710814,Sanchez,N,N
A681237,Mama Bear,N,N
A692857,,N,N
A686938,,N,N
A683333,Libby,N,N
A665022,,N,N
A688804,,N,N
A699693,,N,N
A680484,Ginger,N,N
A703975,Chanel,N,N
A671139,,N,N
A709356,,N,N
A697586,,N,N
A699555,Huey,N,N
A680039,Molly,N,Y
A692577,,N,N
A674876,Benji,N,N
A686364,Bubba,N,N
A680049,,N,N
A664467,Bandit,N,N
A702518,Racco,N,N
A683651,,N,N
A549098,Ladybug,N,N
A708998,Athena,N,N
A690336,Buster,N,N
A709032,Chloe,N,Y
A693555,Candy,N,N
A688603,,N,N
A673521,Tails,N,N
A716097,Elsie,N,Y
A673846,,N,N
A706027,Bando,N,N
A664692,Max,N,Y
A718835,,N,N
A715054,Queenie,N,N
A672239,Spartacus,N,N
A673596,Charlie,N,Y
A692637,Casper,N,N
A671371,Dominick,N,N
A712748,Ziti,N,N
A705778,Kyuzo,N,N
A704958,Charlie,N,Y
A666783,Ghost,N,N
A671090,Woody,N,N
A711265,Tigger,N,N
A717468,Simone,N,N
A666908,Sohpie Jean,N,N
A717913,Judy,Y,Y
A706278,Toby,N,N
A668686,,N,N
A718063,Bronson,N,N
A673114,Freckles,N,N
A676112,Trouble,N,N
A674434,Leonard,N,Y
A683792,Xena,N,N
A705436,,N,N
A702500,Lucky,N,N
A713719,Petey,N,N
A685032,,N,N
A716573,Lake,N,N
A709201,,N,N
A717517,Rupert,N,N
A692181,,N,N
A708090,Zach,N,N
A594259,Bidz,N,N
A667291,,N,N
A675842,Todd,N,Y
A717904,Dasher,N,N
A683523,,N,N
A715093,Ruby,N,Y
A683598,Piper,N,Y
A718066,Pinky,N,N
A655042,Chartreuse,N,N
A688334,Chiquita,N,N
A682848,Skitty,N,N
A666200,,N,N
A666818,Carter,N,Y
A693603,Cheeto,N,N
A685832,Deedee,N,N
A716043,Bell,N,N
A701762,,N,N
A715503,Hardy,N,N
A685556,Captain,N,N
A690035,,N,N
A693151,Oreto,N,N
A697880,Pearl,N,Y
A702724,Quennie,N,N
A666958,Lulu,N,Y
A459859,Frankie,N,N
A679007,,N,N
A673289,Essie,N,Y
A691697,Lagarto,N,N
A698104,Astro,N,N
A672459,Spudz,N,N
A712933,Laura,Y,Y
A709364,Suzy,N,N
A693121,Jacques,N,N
A679304,Sheila,N,Y
A714738,Zeus,N,N
A707799,Max,N,Y
A692547,Lilly,N,Y
A562030,Sabrina,N,Y
A707625,Luna,N,Y
A693947,Chachacci,N,N
A712569,Rengie,N,N
A714344,Jemma,N,N
A720025,Oscar,N,Y
A687325,,N,N
A704542,Ivan,N,Y
A715518,,N,N
A705092,Kilo,N,N
A681484,,N,N
A716833,Cricket,N,N
A671126,Dewey,N,Y
A682161,Morgan,N,Y
A712389,,N,N
A682143,,N,N
A715341,,N,N
A696740,Mini,N,N
A682618,,N,N
A704544,Twinkle,N,N
A673938,Seamus,N,N
A705850,,N,N
A649946,Major,N,N
A690362,Lynette,N,N
A688280,,N,N
A668490,,N,N
A673988,Sinsae,N,N
A679493,Harlie,N,N
A654071,Bob,N,Y
A680274,Makato,N,N
A696204,La Paz,N,N
A671587,,N,N
A679653,,N,N
A712002,,N,N
A713531,Bruno,N,N
A682868,,N,N
A664715,Leroy,N,Y
A701014,Honey Bear,N,N
A634279,Mila,N,Y
A693883,,N,N
A670828,Estrella,N,N
A687759,Riley,N,Y
A695859,Maddie,N,N
A704846,Jazz,N,N
A702445,,N,N
A678163,,N,N
A415823,Two,N,N
A481727,Brodie,N,N
A699678,,N,N
A675577,,N,N
A695174,Cecilia,N,N
A666097,Jack,Y,Y
A694990,,N,N
A717110,,N,N
A678968,,N,N
A693642,Gordo,N,N
A674583,Winslow,N,N
A680994,,N,N
A706693,,N,N
A672143,,N,N
A675725,Rosie,N,Y
A692848,Wilson,N,Y
A711692,,N,N
A698799,Bronwyn,N,N
A702564,,N,N
A680835,,N,N
A705131,Apollo,N,N
A666190,,N,N
A717365,Bella,N,Y
A671939,Twitch,N,N
A661383,Mirabai,N,N
A655852,Trexl,N,N
A705256,,N,N
A694512,Loki,N,N
A701667,Atlas,N,N
A710444,Fisher,N,N
A667756,Blossom,N,N
A704828,Red,N,N
A700154,Sukura,N,N
A663824,,N,N
A677710,Teddy,N,N
A718567,Teah,N,N
A710972,Leila,N,Y
A691884,,N,N
A718149,,N,N
A682160,,N,N
A667005,,N,N
A670173,,N,N
A679453,,N,N
A675249,,N,N
A670172,,N,N
A718493,,N,N
A682267,Zeke,N,N
A654375,Pixie,N,N
A719829,Lucy,N,Y
A683571,,N,N
A703862,,N,N
A697378,June,N,Y
A675950,Mishka,N,N
A714405,Miracle,N,N
A702865,Spunky,N,N
A718100,Mango,N,N
A696500,Pablito,N,N
A677915,,N,N
A683121,,N,N
A706065,,N,N
A674923,,N,N
A702283,,N,N
A659152,Big Worm,N,N
A700146,Scar,N,N
A677856,,N,N
A690433,Prince,N,N
A681532,,N,N
A712920,Sylvester,N,Y
A711960,,N,N
A586033,Sam,N,Y
A685788,Rocky,N,N
A716571,,N,N
A708980,,N,N
A689801,Kristoff,N,N
A664372,Halloween,N,N
A677215,Hershey,N,N
A673861,,N,N
A714719,,N,N
A696418,Huckleberry,N,N
A670462,Tomas,N,N
A700242,Molly,N,Y
A496789,Arabella,N,N
A695026,,N,N
A710991,Jack,Y,Y
A689609,Valent,N,N
A703102,,N,N
A695576,,N,N
A713689,Autumn,N,Y
A682640,Lulu,N,Y
A561188,Layla,N,Y
A675027,,N,N
A690832,,N,N
A677918,Buddy,N,N
A714971,Felipe,N,N
A685203,Buddy,N,N
A692690,Sugar Cane,N,N
A667874,Trinity,N,Y
A715155,,N,N
A708192,,N,N
A717114,Louie,N,N
A618691,Chucha,N,N
A711805,Bernie,N,N
A661599,Toby,N,N
A719020,Riley,N,Y
A667066,,N,N
A673410,Princess,N,N
A695656,Frankie,N,N
A674197,Buddy,N,N
A693783,Junior,N,Y
A680769,,N,N
A719189,Lucy,N,Y
A720800,,N,N
A701837,,N,N
A696706,Don Juan,N,N
A687665,,N,N
A638625,Beau,N,N
A664050,Aloysius,N,N
A691867,,N,N
A704095,Peach,N,N
A682147,Lady,N,N
A674489,Boo,N,N
A688734,Tennessee,N,N
A665493,Monty,N,N
A661698,,N,N
A681528,,N,N
A717739,Cadillac,N,N
A717556,,N,N
A706452,Ava,N,Y
A700771,Ducati,N,N
A674668,,N,N
A680289,,N,N
A720884,Kitty,N,N
A671351,Kane,N,N
A720499,,N,N
A710606,Hermes,N,N
A686093,Mouse,N,N
A699968,Harley,N,Y
A523532,China,N,N
A715190,Horus,N,N
A672124,Tony,N,Y
A652564,G-Unit,N,N
A693249,Brodie,N,N
A708882,,N,N
A678628,Rinker,N,N
A707377,Isis,N,N
A716499,,N,N
A691756,Harry,Y,Y
A710932,Paco,N,N
A684741,,N,N
A667544,,N,N
A679881,Thurgood,N,N
A668791,Ranger,N,N
A630443,Chadwyck,N,N
A712405,,N,N
A699607,,N,N
A703907,Fawn,N,N
A674230,,N,N
A699010,,N,N
A715520,,N,N
A688096,Khloe,N,Y
A465426,Sydney,N,Y
A694726,Lacy,N,N
A701688,Lily,N,Y
A699108,Seamus,N,N
A682493,,N,N
A671725,Sophie,N,Y
A704903,Crash,N,N
A685564,Rylie,N,N
A689658,,N,N
A665654,Mortisha,N,N
A676876,Oreo,N,N
A690750,Maddie,N,N
A679664,,N,N
A674881,,N,N
A714171,,N,N
A700606,,N,N
A710862,Clyde,N,Y
A715088,Charlie,N,Y
A680491,Tootsie,N,N
A695582,,N,N
A686671,Francois,N,N
A687390,,N,N
A690171,Beau,N,N
A669497,Bella,N,Y
A683027,Princess,N,N
A691419,Dolly,N,N
A694032,,N,N
A688942,,N,N
A689408,Gypsy,N,N
A682611,Lacy,N,N
A709160,Rio,N,N
A673108,Tara,N,Y
A691298,,N,N
A671253,Brownie,N,N
A666764,Jules,N,N
A684767,,N,N
A692088,Bebe,N,N
A427442,Precious,N,N
A710963,,N,N
A670808,,N,N
A717503,Devon,N,Y
A700083,Brooks,N,N
A678777,Eloise,N,Y
A688952,,N,N
A367438,Cookie,N,N
A690930,Gromit,N,N
A717775,,N,N
A702292,Oreo,N,N
A698207,,N,N
A704918,Emma,Y,Y
A667422,,N,N
A685399,Brad,N,Y
A668750,Max,N,Y
A701677,,N,N
A709541,Dill,N,N
A706383,Chito,N,N
A671716,Rambo,N,N
A652857,Rooster,N,N
A719587,Andy,N,N
A685702,Smokey,N,N
A688078,,N,N
A667597,Bella,N,Y
A669494,Charli,N,N
A706626,Ginger,N,N
A706788,Bruno,N,N
A708853,Winter,N,N
A668610,Jinxy,N,N
A690018,Sugar Sugar,N,N
A701282,Kitty,N,N
A710834,Sugar,N,N
A681164,,N,N
A688021,Dexter,N,N
A703917,Kevin,Y,Y
A657713,Lulu,N,Y
A716924,Princess,N,N
A445694,Vegas,N,N
A667088,Mia,N,Y
A709543,Chewy,N,N
A671436,Milo,N,N
A715189,Buddy,N,N
A682521,Bobbin,N,N
A693901,Mimi,N,N
A693684,Kirby,N,N
A676135,,N,N
A672008,Rider,N,N
A684746,,N,N
A702465,Jonny Cat,N,N
A668421,Babaloo,N,N
A718094,Captain,N,N
A715050,Scrappypower,N,N
A471015,Frankie,N,N
A666439,Cosette,N,N
A665565,Pickles,N,N
A676440,,N,N
A679640,Petey,N,N
A668634,Max,N,Y
A681041,,N,N
A715588,Luke,N,Y
A675353,,N,N
A697667,Tippy,N,N
A675038,Coco,N,N
A718059,Comet,N,N
A537247,Ambrot,N,N
A691064,,N,N
A693749,Kimi,N,N
A673852,Chloe,N,Y
A705871,,N,N
A703239,Cleo,N,Y
A674917,Lana,N,N
A676759,,N,N
A698790,Lola,N,Y
A670044,,N,N
A686914,Molly,N,Y
A695734,Onyx,N,N
A686980,,N,N
A712166,,N,N
A716632,Piper,N,Y
A698939,Daisy,N,Y
A688370,,N,N
A681440,Misty,N,Y
A674218,Akori,N,N
A702282,,N,N
A708675,Sugar,N,N
A664168,Angel,N,Y
A699792,Peter Cotton,N,N
A705342,,N,N
A699931,Missy,N,N
A716645,Rex,N,Y
A678724,,N,N
A704755,Cyril,N,N
A689124,,N,N
A712778,Belvedere,N,N
A681136,,N,N
A684609,,N,N
A720549,Angie,N,Y
A717009,Onyx,N,N
A666162,,N,N
A673394,Maya,N,Y
A668575,Zoey Beth,N,N
A685238,Ojoe,N,N
A669773,Melvin,N,Y
A665400,Freddie,N,Y
A706513,Becky,N,Y
A669900,Jinx,N,N
A701129,,N,N
A687826,Gucci,N,N
A702812,,N,N
A717142,Max,N,Y
A666714,Franka,N,N
A671629,Stevie,N,N
A706514,Desi,N,N
A685561,Sadie,N,Y
A674386,Baxter,N,N
A689080,Lupe,N,N
A679769,Possum,N,N
A697006,Scout,N,N
A674925,Nelly,N,N
A688461,,N,N
A679533,Star,N,N
A669759,Roxy,N,N
A680987,Boogie,N,N
A686564,,N,N
A680896,,N,N
A689060,,N,N
A689436,Mona,N,N
A666760,Amy,Y,Y
A693034,Mishiro,N,N
A694577,Penny,N,Y
A680744,,N,N
A716054,,N,N
A713078,Jill,N,Y
A708768,Roxy,N,N
A712008,Maya,N,Y
A713233,Oliver,N,Y
A719223,Flower,N,N
A719506,Trudy,N,N
A671045,,N,N
A697481,Zeus,N,N
A708147,Gracie,N,Y
A687397,,N,N
A686719,,N,N
A680269,,N,N
A698752,Patrick,Y,Y
A684465,Snoopette,N,N
A683343,,N,N
A677524,Jazzy,N,N
A672199,,N,N
A700646,Lady,N,N
A670094,Jade,N,Y
A688914,Layla,N,Y
A700822,Dudley,N,N
A716018,Ebert,N,N
A692008,Leslie,N,Y
A716136,Niko,N,N
A682849,,N,N
A664546,Joanna,N,Y
A691641,,N,N
A715474,Samosa,N,N
A694790,,N,N
A719277,,N,N
A680421,Dori,N,N
A720590,,N,N
A707797,,N,N
A691498,Luna,N,Y
A684276,,N,N
A691536,Grover,N,Y
A707290,Kirby,N,N
A720175,Whiskey,N,N
A694382,Raisin,N,N
A704455,Totoro,N,N
A712026,,N,N
A712530,Kitkat,N,N
A713032,Sven,N,N
A687812,Ridley,N,N
A666524,,N,N
A714802,Zariah,N,N
A698046,Chita,N,N
A663917,Gucci,N,N
A706152,,N,N
A705946,Ananas,N,N
A689971,Sugar Bear,N,N
A717958,Beast,N,N
A717467,Rudy,N,N
A685296,Mickey,N,N
A672623,,N,N
A639095,Camillo,N,N
A665974,Cydney,N,N
A686541,Ellie,N,Y
A709308,Midnight,N,N
A710553,Cookie Lynn,N,N
A717932,Peanut,N,N
A687662,,N,N
A661561,Oscar,N,Y
A604480,Kitty,N,N
A696841,Chiquita,N,N
A679857,,N,N
A668919,Gufi,N,N
A691395,,N,N
A713545,Grimsby,N,N
A663928,Vince,N,N
A691337,Pup,N,N
A698047,Polo,N,N
A667049,Mr Weenie,N,N
A625787,Nick,N,Y
A368930,,N,N
A677246,,N,N
A705864,Desi,N,N
A710100,Luci,N,N
A714387,Trudy,N,N
A644592,Zelda,N,N
A690005,,N,N
A703137,Chakal,N,N
A714009,Squirrel,N,N
A714146,Syrah,N,N
A698938,Cocoa,N,N
A712108,,N,N
A714512,Marley,N,N
A652387,Rocky,N,N
A697191,,N,N
A673928,Ginny,N,N
A674425,Amy,Y,Y
A719105,Sophie,N,Y
A718742,Nutmeg,N,N
A680559,Agnes,N,Y
A692566,Rascal,N,N
A559090,Lotto,N,N
A690029,,N,N
A715380,,N,N
A706137,Pietro,N,N
A719075,Quibos,N,N
A719279,Venus,N,N
A700237,Bolt,N,N
A716979,Mirinda,N,N
A695906,,N,N
A676495,Nemo,N,N
A685509,,N,N
A668685,Sugar,N,N
A709085,Tina,N,Y
A669745,Missy,N,N
A716105,Puppy,N,N
A716503,,N,N
A684636,Buttrscotch,N,N
A518264,King,N,N
A696539,Jasper,N,Y
A704556,,N,N
A720535,,N,N
A685891,,N,N
A693743,Tucker,N,Y
A703081,,N,N
A702203,,N,N
A706619,Bella,N,Y
A690844,Pouncers,N,N
A700282,Keno,N,N
A680209,Holly,N,Y
A690474,,N,N
A670832,Lucky,N,N
A706273,Pepper,N,N
A678955,Lavender,N,N
A682536,,N,N
A696497,Marley,N,N
A706774,,N,N
A666814,Max,N,Y
A719226,,N,N
A705800,,N,N
A720486,Carina,N,N
A674694,Tuff,N,N
A675581,,N,N
A671555,,N,N
A711416,,N,N
A711342,Goose,N,N
A684495,Prissy,N,N
A678736,,N,N
A677072,Andy,N,N
A689212,Luigi,N,N
A718245,Strider,N,N
A709553,,N,N
A675188,Milky,N,N
A698969,Sadie,N,Y
A696449,Bandit,N,N
A684211,Fred,N,Y
A680715,Roxie,N,Y
A668209,Cindi Lou,N,N
A671517,,N,N
A684090,Chica,N,N
A663530,Montgomery,N,N
A675335,Jayla,N,Y
A688803,Roxy,N,N
A666896,Casey,N,Y
A695636,,N,N
A676355,Farley,N,N
A707355,,N,N
A678965,,N,N
A666592,,N,N
A719176,Tubby,N,N
A708443,Shyanne,N,N
A666091,Willy,N,N
A697686,Remy,N,N
A672346,Hope,N,Y
A664625,Juanito,N,N
A673393,Ricky,N,Y
A677633,,N,N
A667550,Dixie,N,N
A704429,,N,N
A698971,Davey,N,N
A674662,,N,N
A705357,,N,N
A667861,Bear,N,N
