"","ID","years"
"17872","A665610",0
"17873","A700760",17
"17874","A664265",0
"17875","A682377",0
"17876","A679192",0
"17877","A662136",4
"17878","A670580",1
"17879","A707509",0
"17880","A697391",2
"17881","A690087",0
"17882","A706255",0
"17883","A700697",0
"17884","A711397",0
"17885","A714530",1
"17886","A720784",2
"17887","A667099",0
"17888","A688703",0
"17889","A701403",1
"17890","A666098",2
"17891","A697242",0
"17892","A712550",2
"17893","A714319",3
"17894","A696342",0
"17895","A676584",1
"17896","A718720",2
"17897","A664260",0
"17898","A711242",0
"17899","A707047",0
"17900","A682003",2
"17901","A670489",0
"17902","A691577",1
"17903","A714288",8
"17904","A709508",2
"17905","A703296",5
"17906","A719202",0
"17907","A705650",3
"17908","A686513",1
"17909","A667498",0
"17910","A663955",14
"17911","A715845",5
"17912","A704371",0
"17913","A666032",0
"17914","A665900",12
"17915","A702828",0
"17916","A654275",1
"17917","A718502",8
"17918","A700752",5
"17919","A681799",0
"17920","A696918",0
"17921","A715066",0
"17922","A682955",0
"17923","A665690",2
"17924","A691296",0
"17925","A686180",0
"17926","A680164",0
"17927","A693460",2
"17928","A674351",0
"17929","A699140",0
"17930","A689652",1
"17931","A669398",2
"17932","A650345",3
"17933","A683899",2
"17934","A676776",4
"17935","A715511",9
"17936","A703160",0
"17937","A667386",1
"17938","A595149",4
"17939","A691276",0
"17940","A676329",5
"17941","A665001",0
"17942","A705550",0
"17943","A712658",0
"17944","A700705",4
"17945","A685959",1
"17946","A678845",0
"17947","A674318",7
"17948","A689956",0
"17949","A712422",0
"17950","A658722",1
"17951","A705248",10
"17952","A720387",2
"17953","A663678",5
"17954","A699315",2
"17955","A704647",8
"17956","A714666",1
"17957","A693358",0
"17958","A673708",2
"17959","A719714",1
"17960","A667505",2
"17961","A664455",0
"17962","A670327",2
"17963","A709862",3
"17964","A693060",5
"17965","A692656",1
"17966","A704314",0
"17967","A713101",0
"17968","A677727",3
"17969","A665494",0
"17970","A688074",0
"17971","A717625",0
"17972","A705056",2
"17973","A717243",6
"17974","A658725",0
"17975","A675299",5
"17976","A715271",3
"17977","A295822",12
"17978","A703323",5
"17979","A696577",0
"17980","A682840",0
"17981","A694904",0
"17982","A701167",1
"17983","A668297",0
"17984","A694701",1
"17985","A685002",1
"17986","A700017",0
"17987","A707616",1
"17988","A678381",0
"17989","A674206",5
"17990","A704877",1
"17991","A690364",0
"17992","A695922",5
"17993","A699974",1
"17994","A680361",2
"17995","A689141",0
"17996","A706389",0
"17997","A698529",0
"17998","A688227",2
"17999","A696690",7
"18000","A705750",5
"18001","A693473",8
"18002","A604679",6
"18003","A682772",8
"18004","A710582",0
"18005","A682746",0
"18006","A690089",1
"18007","A585859",7
"18008","A663907",1
"18009","A705609",8
"18010","A711577",0
"18011","A687911",0
"18012","A667516",2
"18013","A672449",1
"18014","A679017",0
"18015","A707932",0
"18016","A678497",1
"18017","A688538",0
"18018","A660822",0
"18019","A716689",9
"18020","A715685",1
"18021","A708082",0
"18022","A634175",1
"18023","A667916",3
"18024","A671523",2
"18025","A687432",0
"18026","A670153",0
"18027","A678631",0
"18028","A652705",9
"18029","A717090",5
"18030","A564617",10
"18031","A695410",0
"18032","A714773",3
"18033","A683930",0
"18034","A700928",9
"18035","A678844",0
"18036","A706012",0
"18037","A715281",0
"18038","A672074",5
"18039","A648738",1
"18040","A692031",0
"18041","A684383",0
"18042","A685453",1
"18043","A687521",0
"18044","A716047",3
"18045","A708387",0
"18046","A689306",10
"18047","A680865",1
"18048","A688911",5
"18049","A687077",2
"18050","A704789",0
"18051","A675218",1
"18052","A638232",2
"18053","A671271",2
"18054","A670347",13
"18055","A628417",5
"18056","A710090",0
"18057","A695353",0
"18058","A712396",0
"18059","A692556",4
"18060","A689578",0
"18061","A678976",1
"18062","A708052",3
"18063","A703668",1
"18064","A675440",10
"18065","A708870",0
"18066","A670662",2
"18067","A648236",1
"18068","A700074",1
"18069","A719321",6
"18070","A715541",0
"18071","A707914",0
"18072","A676131",0
"18073","A718847",2
"18074","A691027",2
"18075","A680456",2
"18076","A678900",0
"18077","A707795",1
"18078","A693120",7
"18079","A694425",2
"18080","A705693",0
"18081","A667954",0
"18082","A693762",1
"18083","A692334",0
"18084","A685455",0
"18085","A704950",0
"18086","A569888",6
"18087","A708878",0
"18088","A717404",1
"18089","A700072",1
"18090","A690527",3
"18091","A695666",0
"18092","A703443",2
"18093","A718248",0
"18094","A671232",0
"18095","A664868",0
"18096","A680406",0
"18097","A700778",0
"18098","A685870",0
"18099","A662830",1
"18100","A704812",5
"18101","A709282",0
"18102","A713360",1
"18103","A695599",3
"18104","A706241",1
"18105","A719341",8
"18106","A664954",0
"18107","A706124",0
"18108","A660279",1
"18109","A672610",3
"18110","A674277",1
"18111","A678135",0
"18112","A709558",0
"18113","A710277",0
"18114","A704476",1
"18115","A664974",0
"18116","A690891",1
"18117","A693424",6
"18118","A692517",0
"18119","A684202",0
"18120","A691157",1
"18121","A691945",0
"18122","A666448",3
"18123","A636565",3
"18124","A685338",5
"18125","A675818",2
"18126","A710541",0
"18127","A691447",0
"18128","A689108",5
"18129","A698732",4
"18130","A691490",0
"18131","A664869",3
"18132","A716150",2
"18133","A590637",5
"18134","A702040",2
"18135","A687690",0
"18136","A669338",0
"18137","A670864",1
"18138","A705254",0
"18139","A674548",0
"18140","A704631",0
"18141","A686001",0
"18142","A718698",2
"18143","A705721",0
"18144","A666807",0
"18145","A690440",2
"18146","A696714",1
"18147","A640537",1
"18148","A693027",0
"18149","A673663",2
"18150","A685156",0
"18151","A675467",1
"18152","A601748",3
"18153","A551384",5
"18154","A676423",3
"18155","A709391",1
"18156","A677983",2
"18157","A673810",0
"18158","A702859",1
"18159","A704539",0
"18160","A717106",2
"18161","A698318",5
"18162","A685737",1
"18163","A705284",0
"18164","A666260",2
"18165","A704919",0
"18166","A684017",4
"18167","A683704",0
"18168","A709973",0
"18169","A676102",0
"18170","A717882",1
"18171","A698323",0
"18172","A717673",2
"18173","A716260",0
"18174","A677011",4
"18175","A691291",0
"18176","A683807",0
"18177","A714728",0
"18178","A669477",1
"18179","A667938",0
"18180","A714663",0
"18181","A706917",12
"18182","A684849",6
"18183","A712390",0
"18184","A690039",1
"18185","A715068",2
"18186","A677283",0
"18187","A716862",0
"18188","A705359",1
"18189","A697150",1
"18190","A685080",1
"18191","A687604",4
"18192","A681362",1
"18193","A707752",0
"18194","A677552",0
"18195","A696258",2
"18196","A692952",0
"18197","A682964",3
"18198","A678464",0
"18199","A719904",3
"18200","A671639",2
"18201","A668923",1
"18202","A667319",2
"18203","A688533",0
"18204","A636021",1
"18205","A673352",1
"18206","A695575",0
"18207","A686735",2
"18208","A685634",0
"18209","A680172",0
"18210","A669114",0
"18211","A688700",0
"18212","A712929",0
"18213","A711829",0
"18214","A696023",0
"18215","A462879",7
"18216","A662673",0
"18217","A688347",3
"18218","A694102",6
"18219","A712593",0
"18220","A676966",1
"18221","A719735",7
"18222","A706768",2
"18223","A720700",12
"18224","A715863",2
"18225","A715959",0
"18226","A679726",3
"18227","A674656",7
"18228","A670267",7
"18229","A707284",0
"18230","A667816",1
"18231","A699299",4
"18232","A685159",1
"18233","A673531",3
"18234","A683435",5
"18235","A665385",3
"18236","A709141",0
"18237","A674897",4
"18238","A684946",0
"18239","A684540",0
"18240","A694124",10
"18241","A670328",1
"18242","A718465",8
"18243","A687085",0
"18244","A679971",0
"18245","A667365",0
"18246","A699380",1
"18247","A710986",2
"18248","A719347",2
"18249","A681305",0
"18250","A690386",0
"18251","A711990",14
"18252","A712981",0
"18253","A714242",0
"18254","A681172",0
"18255","A706220",0
"18256","A678624",2
"18257","A713786",0
"18258","A686144",0
"18259","A707272",1
"18260","A681399",0
"18261","A697321",2
"18262","A688595",2
"18263","A711996",0
"18264","A608071",3
"18265","A664082",1
"18266","A661807",0
"18267","A719736",0
"18268","A710617",0
"18269","A717351",2
"18270","A673646",0
"18271","A719650",10
"18272","A700482",1
"18273","A685829",1
"18274","A686913",0
"18275","A710802",0
"18276","A665982",5
"18277","A703803",1
"18278","A665838",3
"18279","A675949",0
"18280","A715354",0
"18281","A693084",0
"18282","A702004",1
"18283","A714811",2
"18284","A719374",4
"18285","A690099",0
"18286","A699350",0
"18287","A699746",2
"18288","A708805",0
"18289","A683569",2
"18290","A690309",0
"18291","A704626",1
"18292","A676127",0
"18293","A689887",1
"18294","A669783",1
"18295","A709488",0
"18296","A709918",0
"18297","A702275",3
"18298","A141142",15
"18299","A716434",2
"18300","A718142",2
"18301","A682605",0
"18302","A701972",2
"18303","A420464",7
"18304","A707560",0
"18305","A690426",0
"18306","A713708",0
"18307","A715352",0
"18308","A714973",0
"18309","A697918",2
"18310","A718108",3
"18311","A680644",2
"18312","A674627",1
"18313","A668569",4
"18314","A673641",1
"18315","A236259",13
"18316","A681937",0
"18317","A678472",0
"18318","A696582",2
"18319","A668165",2
"18320","A692953",1
"18321","A697598",0
"18322","A675850",0
"18323","A689696",0
"18324","A689231",0
"18325","A705719",0
"18326","A700921",1
"18327","A682383",0
"18328","A638172",3
"18329","A707690",0
"18330","A703866",0
"18331","A707643",0
"18332","A625197",3
"18333","A704417",0
"18334","A716137",2
"18335","A698935",2
"18336","A702537",0
"18337","A693733",0
"18338","A716190",2
"18339","A681463",0
"18340","A705282",1
"18341","A679320",0
"18342","A696052",0
"18343","A698045",3
"18344","A676744",1
"18345","A703741",0
"18346","A636144",4
"18347","A682748",0
"18348","A718834",1
"18349","A694771",2
"18350","A679109",1
"18351","A668507",1
"18352","A678249",0
"18353","A686348",5
"18354","A676765",2
"18355","A708091",1
"18356","A703641",0
"18357","A691196",5
"18358","A705374",0
"18359","A665892",0
"18360","A704123",2
"18361","A703220",0
"18362","A718405",1
"18363","A718418",2
"18364","A656891",1
"18365","A684873",3
"18366","A705529",0
"18367","A685516",2
"18368","A695064",1
"18369","A676586",2
"18370","A677913",1
"18371","A690863",8
"18372","A705941",1
"18373","A664800",0
"18374","A688619",2
"18375","A674282",0
"18376","A590157",7
"18377","A623551",4
"18378","A706966",10
"18379","A688261",0
"18380","A681551",1
"18381","A691163",3
"18382","A712139",6
"18383","A714164",0
"18384","A709069",0
"18385","A708346",0
"18386","A705047",2
"18387","A712581",0
"18388","A689001",2
"18389","A719592",0
"18390","A498537",9
"18391","A669116",1
"18392","A706954",0
"18393","A685079",3
"18394","A672145",0
"18395","A684974",2
"18396","A703429",10
"18397","A719917",0
"18398","A686072",1
"18399","A667256",1
"18400","A677588",0
"18401","A713083",0
"18402","A673032",0
"18403","A678428",1
"18404","A714694",0
"18405","A676305",0
"18406","A711192",7
"18407","A685353",0
"18408","A703865",0
"18409","A681148",14
"18410","A693540",0
"18411","A702441",0
"18412","A685355",2
"18413","A619269",2
"18414","A665398",0
"18415","A678897",0
"18416","A685687",1
"18417","A703331",5
"18418","A693113",0
"18419","A691616",0
"18420","A701776",4
"18421","A632731",3
"18422","A566279",5
"18423","A709859",3
"18424","A664108",2
"18425","A680060",0
"18426","A712212",3
"18427","A702581",2
"18428","A631581",4
"18429","A686096",0
"18430","A713553",0
"18431","A687542",0
"18432","A655903",2
"18433","A715176",2
"18434","A678201",1
"18435","A693499",1
"18436","A696006",0
"18437","A705551",0
"18438","A716620",1
"18439","A690050",2
"18440","A684115",3
"18441","A700118",0
"18442","A718061",1
"18443","A660256",4
"18444","A700520",1
"18445","A706861",0
"18446","A668633",0
"18447","A691496",0
"18448","A682927",0
"18449","A696396",0
"18450","A694047",2
"18451","A688922",0
"18452","A677645",5
"18453","A718125",2
"18454","A682483",0
"18455","A705710",0
"18456","A677040",0
"18457","A663553",1
"18458","A706980",0
"18459","A614482",11
"18460","A675662",3
"18461","A718653",6
"18462","A705007",2
"18463","A678101",3
"18464","A698023",1
"18465","A664537",5
"18466","A703932",0
"18467","A695163",1
"18468","A693814",1
"18469","A696404",0
"18470","A716919",0
"18471","A668933",2
"18472","A718106",3
"18473","A690737",0
"18474","A669123",1
"18475","A719748",1
"18476","A674393",1
"18477","A686768",3
"18478","A610112",5
"18479","A701988",0
"18480","A718355",7
"18481","A690176",0
"18482","A699533",2
"18483","A702791",3
"18484","A688806",1
"18485","A689292",5
"18486","A704708",0
"18487","A670086",7
"18488","A371344",10
"18489","A713972",0
"18490","A687584",0
"18491","A720780",NA
"18492","A703397",1
"18493","A691475",2
"18494","A701901",1
"18495","A686713",1
"18496","A680250",0
"18497","A686961",0
"18498","A683069",0
"18499","A679814",0
"18500","A676437",0
"18501","A665139",0
"18502","A665373",0
"18503","A678925",4
"18504","A685095",0
"18505","A712884",7
"18506","A689393",2
"18507","A685999",0
"18508","A718337",1
"18509","A658735",1
"18510","A686953",0
"18511","A666752",2
"18512","A704003",2
"18513","A678790",0
"18514","A664369",0
"18515","A696954",1
"18516","A711592",0
"18517","A701571",8
"18518","A703195",6
"18519","A698261",2
"18520","A708367",0
"18521","A675948",2
"18522","A703928",0
"18523","A699966",5
"18524","A700437",7
"18525","A718249",5
"18526","A708978",17
"18527","A697781",1
"18528","A676085",1
"18529","A685406",1
"18530","A673670",1
"18531","A699589",0
"18532","A695335",1
"18533","A665404",4
"18534","A692200",1
"18535","A685126",4
"18536","A697457",0
"18537","A666446",0
"18538","A678722",12
"18539","A706267",2
"18540","A673566",0
"18541","A714528",2
"18542","A693224",1
"18543","A700009",15
"18544","A679639",1
"18545","A444115",9
"18546","A674922",0
"18547","A698637",6
"18548","A708924",0
"18549","A704515",0
"18550","A680346",0
"18551","A667448",0
"18552","A675163",2
"18553","A691644",0
"18554","A708396",1
"18555","A499457",6
"18556","A646449",3
"18557","A708306",0
"18558","A705784",1
"18559","A712808",2
"18560","A670888",1
"18561","A682866",7
"18562","A714650",0
"18563","A718522",0
"18564","A716791",2
"18565","A690920",0
"18566","A694165",0
"18567","A699090",1
"18568","A668691",2
"18569","A705745",0
"18570","A669661",1
"18571","A666219",0
"18572","A610613",8
"18573","A664960",0
"18574","A716066",2
"18575","A672180",2
"18576","A676655",5
"18577","A709013",0
"18578","A702646",0
"18579","A697462",4
"18580","A683866",0
"18581","A707365",0
"18582","A696188",4
"18583","A694460",1
"18584","A709251",0
"18585","A711859",0
"18586","A718107",2
"18587","A667431",3
"18588","A698337",1
"18589","A691271",1
"18590","A641494",3
"18591","A664936",0
"18592","A693541",0
"18593","A687482",0
"18594","A681884",0
"18595","A701774",2
"18596","A665927",0
"18597","A685099",0
"18598","A716872",10
"18599","A708800",2
"18600","A690648",0
"18601","A673220",3
"18602","A668003",2
"18603","A666189",1
"18604","A685666",4
"18605","A718729",3
"18606","A677049",2
"18607","A697683",0
"18608","A713927",0
"18609","A680938",0
"18610","A673617",0
"18611","A706097",0
