"","Name","AnimalID","sentiment_score","sentiment_desc"
"12880","Dro","A707440",0,"Neutral"
"12881","Drummond","A709018",0,"Neutral"
"12882","Drusilla","A714155",0,"Neutral"
"12883","Dually","A715476",0,"Neutral"
"12884","Dub","A673771",0,"Neutral"
"12885","Dubbs","A683085",0,"Neutral"
"12886","Dublin","A652774",0,"Neutral"
"12887","Ducati","A700771",0,"Neutral"
"12888","Duchess","A707420",0,"Neutral"
"12889","Duchess","A688693",0,"Neutral"
"12890","Ducky","A706565",0,"Neutral"
"12891","Ducky","A674088",0,"Neutral"
"12892","Dude","A715791",0,"Neutral"
"12893","Dude","A682672",0,"Neutral"
"12894","Dude","A672236",0,"Neutral"
"12895","Dude","A706170",0,"Neutral"
"12896","Dude","A619084",0,"Neutral"
"12897","Dudley","A659834",0,"Neutral"
"12898","Dudley","A474539",0,"Neutral"
"12899","Dudley","A700822",0,"Neutral"
"12900","Dudley","A698643",0,"Neutral"
"12901","Duffus","A670439",0,"Neutral"
"12902","Duffy","A660137",0,"Neutral"
"12903","Duffy","A559229",0,"Neutral"
"12904","Duffy","A690137",0,"Neutral"
"12905","Dug","A680193",0,"Neutral"
"12906","Dugan","A459161",0,"Neutral"
"12907","Dugan","A655811",0,"Neutral"
"12908","Duke","A694728",1,"Positive"
"12909","Duke","A676201",1,"Positive"
"12910","Duke","A688437",1,"Positive"
"12911","Duke","A676589",1,"Positive"
"12912","Duke","A688310",1,"Positive"
"12913","Duke","A670068",1,"Positive"
"12914","Duke","A697456",1,"Positive"
"12915","Duke","A706917",1,"Positive"
"12916","Duke","A712653",1,"Positive"
"12917","Duke","A710799",1,"Positive"
"12918","Duke","A648738",1,"Positive"
"12919","Duke","A680422",1,"Positive"
"12920","Duke","A696568",1,"Positive"
"12921","Duke","A716608",1,"Positive"
"12922","Duke","A719344",1,"Positive"
"12923","Duke","A674781",1,"Positive"
"12924","Duke","A703429",1,"Positive"
"12925","Duke","A717475",1,"Positive"
"12926","Duke","A664559",1,"Positive"
"12927","Duke","A615165",1,"Positive"
"12928","Duke","A690714",1,"Positive"
"12929","Duke","A489704",1,"Positive"
"12930","Duke","A674894",1,"Positive"
"12931","Duke","A719059",1,"Positive"
"12932","Duke","A688822",1,"Positive"
"12933","Duke","A504280",1,"Positive"
"12934","Duke","A699599",1,"Positive"
"12935","Duke","A510475",1,"Positive"
"12936","Duke","A686467",1,"Positive"
"12937","Duke","A717956",1,"Positive"
"12938","Duke","A714974",1,"Positive"
"12939","Duke","A704813",1,"Positive"
"12940","Duke","A687985",1,"Positive"
"12941","Duke","A700347",1,"Positive"
"12942","Duke","A695775",1,"Positive"
"12943","Duke","A710156",1,"Positive"
"12944","Duke","A695180",1,"Positive"
"12945","Duke","A685622",1,"Positive"
"12946","Duke","A706614",1,"Positive"
"12947","Duke","A719643",1,"Positive"
"12948","Duke","A606735",1,"Positive"
"12949","Duke","A708954",1,"Positive"
"12950","Duke","A717777",1,"Positive"
"12951","Duke","A695204",1,"Positive"
"12952","Duke","A698609",1,"Positive"
"12953","Dukesa","A688562",0,"Neutral"
"12954","Dukey","A565498",0,"Neutral"
"12955","Dulce","A707232",0,"Neutral"
"12956","Dulce","A680530",0,"Neutral"
"12957","Dum Dum","A671104",0,"Neutral"
"12958","Dumaris","A694102",0,"Neutral"
"12959","Dumpling","A668803",0,"Neutral"
"12960","Dumpling","A697877",0,"Neutral"
"12961","Duncan","A675662",0,"Neutral"
"12962","Duncan","A685980",0,"Neutral"
"12963","Duncan","A711239",0,"Neutral"
"12964","Duncan","A667951",0,"Neutral"
"12965","Duncan","A710652",0,"Neutral"
"12966","Dunga","A714513",0,"Neutral"
"12967","Dunkin","A706153",0,"Neutral"
"12968","Dunkin","A698390",0,"Neutral"
"12969","Duqueza","A689232",0,"Neutral"
"12970","Durango","A685149",0,"Neutral"
"12971","Dustie","A558118",0,"Neutral"
"12972","Dustin","A690138",0,"Neutral"
"12973","Dustin","A686260",0,"Neutral"
"12974","Dusty","A680492",-1,"Negative"
"12975","Dusty","A716170",-1,"Negative"
"12976","Dusty","A711675",-1,"Negative"
"12977","Dusty","A649385",-1,"Negative"
"12978","Dusty","A671435",-1,"Negative"
"12979","Dusty Rose","A717053",-1,"Negative"
"12980","Dutches","A693127",0,"Neutral"
"12981","Dutchess","A688273",0,"Neutral"
"12982","Dutchess","A675921",0,"Neutral"
"12983","Dutchess","A669044",0,"Neutral"
"12984","Dutchess","A672065",0,"Neutral"
"12985","Dutchess","A713004",0,"Neutral"
"12986","Dutchess","A697353",0,"Neutral"
"12987","Dutchess","A690085",0,"Neutral"
"12988","Dwight","A675509",0,"Neutral"
"12989","Dyce","A713588",0,"Neutral"
"12990","Dylan","A699928",0,"Neutral"
"12991","Dylan","A685558",0,"Neutral"
"12992","Dylan","A665668",0,"Neutral"
"12993","Dylan","A678794",0,"Neutral"
"12994","Dylan","A708705",0,"Neutral"
"12995","Dynah","A715557",0,"Neutral"
"12996","Dynamite","A671529",0,"Neutral"
"12997","Dynamite","A671134",0,"Neutral"
"12998","E.J Legend","A681782",0,"Neutral"
"12999","Eagle","A693268",0,"Neutral"
"13000","Eagle","A702160",0,"Neutral"
"13001","Eames","A699311",0,"Neutral"
"13002","Earl","A705821",1,"Positive"
"13003","Earl","A521865",1,"Positive"
"13004","Earl","A695161",1,"Positive"
"13005","Earlene","A709067",0,"Neutral"
"13006","Earth","A714071",0,"Neutral"
"13007","Easy","A675370",1,"Positive"
"13008","Easy","A716220",1,"Positive"
"13009","Ebbie","A666541",0,"Neutral"
"13010","Ebbie","A664928",0,"Neutral"
"13011","Ebee","A671982",0,"Neutral"
"13012","Ebenezer","A612711",0,"Neutral"
"13013","Eberhart","A668408",0,"Neutral"
"13014","Ebert","A716018",0,"Neutral"
"13015","Ebert","A702787",0,"Neutral"
"13016","Ebis","A682619",0,"Neutral"
"13017","Ebony","A680986",0,"Neutral"
"13018","Ebony","A684374",0,"Neutral"
"13019","Ebony","A719058",0,"Neutral"
"13020","Ebony","A709973",0,"Neutral"
"13021","Ebony","A716262",0,"Neutral"
"13022","Ebony","A714949",0,"Neutral"
"13023","Ebray","A697917",0,"Neutral"
"13024","Echo","A693270",0,"Neutral"
"13025","Echo","A702649",0,"Neutral"
"13026","Echo","A686231",0,"Neutral"
"13027","Echo","A669191",0,"Neutral"
"13028","Echo","A677035",0,"Neutral"
"13029","Echo","A661152",0,"Neutral"
"13030","Eclair","A704402",0,"Neutral"
"13031","Eclipse","A712297",0,"Neutral"
"13032","Ed","A686254",0,"Neutral"
"13033","Ed","A684837",0,"Neutral"
"13034","Eddie","A659039",0,"Neutral"
"13035","Eddie","A681773",0,"Neutral"
"13036","Eddie","A693772",0,"Neutral"
"13037","Eddie","A693835",0,"Neutral"
"13038","Eddie","A710134",0,"Neutral"
"13039","Eddie","A673972",0,"Neutral"
"13040","Eddie","A676052",0,"Neutral"
"13041","Eddie","A682416",0,"Neutral"
"13042","Eddie","A678996",0,"Neutral"
"13043","Eddie","A709588",0,"Neutral"
"13044","Eddie","A714379",0,"Neutral"
"13045","Eddie","A712278",0,"Neutral"
"13046","Eddie","A689452",0,"Neutral"
"13047","Eddie","A677235",0,"Neutral"
"13048","Eddie","A692950",0,"Neutral"
"13049","Eddie","A679515",0,"Neutral"
"13050","Edgar","A698968",0,"Neutral"
"13051","Edgar","A664462",0,"Neutral"
"13052","Edgar","A694692",0,"Neutral"
"13053","Edie","A716407",0,"Neutral"
"13054","Edie","A670487",0,"Neutral"
"13055","Edina","A713855",0,"Neutral"
"13056","Edith","A712585",0,"Neutral"
"13057","Edith","A697852",0,"Neutral"
"13058","Edith","A663070",0,"Neutral"
"13059","Edith","A679869",0,"Neutral"
"13060","Edmund","A702225",0,"Neutral"
"13061","Edna","A695302",0,"Neutral"
"13062","Edward","A704919",0,"Neutral"
"13063","Edward","A673912",0,"Neutral"
"13064","Edward","A676339",0,"Neutral"
"13065","Edward","A690534",0,"Neutral"
"13066","Edward","A681608",0,"Neutral"
"13067","Eedo","A668537",0,"Neutral"
"13068","Eevee","A682909",0,"Neutral"
"13069","Eevee","A704104",0,"Neutral"
"13070","Eeyore","A667654",0,"Neutral"
"13071","Eeyore","A688740",0,"Neutral"
"13072","Eggs","A705344",0,"Neutral"
"13073","Eggy","A713536",0,"Neutral"
"13074","Egypt","A705059",0,"Neutral"
"13075","Egypt","A666732",0,"Neutral"
"13076","Egypt","A669120",0,"Neutral"
"13077","Egypt","A676034",0,"Neutral"
"13078","Eight Ball","A717868",0,"Neutral"
"13079","Ein","A671263",0,"Neutral"
"13080","Einstein","A708094",0,"Neutral"
"13081","Einstein","A669391",0,"Neutral"
"13082","Einstein","A677889",0,"Neutral"
"13083","El Titi","A700488",0,"Neutral"
"13084","Elaina","A666649",0,"Neutral"
"13085","Elaina","A709280",0,"Neutral"
"13086","Elaine","A682240",0,"Neutral"
"13087","Elaine","A683581",0,"Neutral"
"13088","Eleanor","A698183",0,"Neutral"
"13089","Eleanor","A682982",0,"Neutral"
"13090","Eleanor","A689668",0,"Neutral"
"13091","Eleanor","A718385",0,"Neutral"
"13092","Eleanor","A690968",0,"Neutral"
"13093","Eleanor","A706712",0,"Neutral"
"13094","Elena","A705617",0,"Neutral"
"13095","Eleonora","A718566",0,"Neutral"
"13096","Elezabeth","A697273",0,"Neutral"
"13097","Elf","A712620",0,"Neutral"
"13098","Elf","A679971",0,"Neutral"
"13099","Elfie","A693079",0,"Neutral"
"13100","Eli","A698844",0,"Neutral"
"13101","Eli","A713786",0,"Neutral"
"13102","Eli","A707240",0,"Neutral"
"13103","Eli","A711157",0,"Neutral"
"13104","Eli","A668324",0,"Neutral"
"13105","Eli","A686648",0,"Neutral"
"13106","Eli","A671698",0,"Neutral"
"13107","Eli","A715295",0,"Neutral"
"13108","Eli","A709811",0,"Neutral"
"13109","Elia","A713487",0,"Neutral"
"13110","Elie-Mae","A718084",0,"Neutral"
"13111","Elijah","A355753",0,"Neutral"
"13112","Elijah","A688402",0,"Neutral"
"13113","Elinor","A667624",0,"Neutral"
"13114","Elise","A674241",0,"Neutral"
"13115","Eliza","A687139",0,"Neutral"
"13116","Eliza","A670634",0,"Neutral"
"13117","Eliza","A719722",0,"Neutral"
"13118","Eliza","A704564",0,"Neutral"
"13119","Elizabeth","A666924",0,"Neutral"
"13120","Elizabeth","A701156",0,"Neutral"
"13121","Ella","A704917",0,"Neutral"
"13122","Ella","A666925",0,"Neutral"
"13123","Ella","A689910",0,"Neutral"
"13124","Ella","A697066",0,"Neutral"
"13125","Ella","A678842",0,"Neutral"
"13126","Ella","A680259",0,"Neutral"
"13127","Ella","A685363",0,"Neutral"
"13128","Ella","A711229",0,"Neutral"
"13129","Ella","A692511",0,"Neutral"
"13130","Ella","A699291",0,"Neutral"
"13131","Ella","A695722",0,"Neutral"
"13132","Ella","A719464",0,"Neutral"
"13133","Ella","A699084",0,"Neutral"
"13134","Ella","A373219",0,"Neutral"
"13135","Ellabelle","A695599",0,"Neutral"
"13136","Elle","A714594",0,"Neutral"
"13137","Ellen","A676009",0,"Neutral"
"13138","Ellie","A720532",0,"Neutral"
"13139","Ellie","A695716",0,"Neutral"
"13140","Ellie","A695398",0,"Neutral"
"13141","Ellie","A679313",0,"Neutral"
"13142","Ellie","A686666",0,"Neutral"
"13143","Ellie","A671096",0,"Neutral"
"13144","Ellie","A693770",0,"Neutral"
"13145","Ellie","A684922",0,"Neutral"
"13146","Ellie","A686541",0,"Neutral"
"13147","Ellie","A682900",0,"Neutral"
"13148","Ellie","A702933",0,"Neutral"
"13149","Ellie","A701641",0,"Neutral"
"13150","Ellie","A688027",0,"Neutral"
"13151","Ellie","A717643",0,"Neutral"
"13152","Ellie","A681063",0,"Neutral"
"13153","Ellie","A702350",0,"Neutral"
"13154","Ellie","A716197",0,"Neutral"
"13155","Ellie","A711946",0,"Neutral"
"13156","Ellie","A598610",0,"Neutral"
"13157","Ellie","A705103",0,"Neutral"
"13158","Ellie","A684702",0,"Neutral"
"13159","Ellie","A703823",0,"Neutral"
"13160","Ellie","A686994",0,"Neutral"
"13161","Ellie","A682053",0,"Neutral"
"13162","Elliot","A675884",0,"Neutral"
"13163","Elliot","A688945",0,"Neutral"
"13164","Elliot","A683409",0,"Neutral"
"13165","Elliot","A676191",0,"Neutral"
"13166","Elliott","A680411",0,"Neutral"
"13167","Elliott","A662354",0,"Neutral"
"13168","Ellis","A709278",0,"Neutral"
"13169","Elly","A713853",0,"Neutral"
"13170","Elly Mae","A679339",0,"Neutral"
"13171","Elmer","A689369",0,"Neutral"
"13172","Elmer","A668275",0,"Neutral"
"13173","Elmo","A716976",0,"Neutral"
"13174","Elmo","A670826",0,"Neutral"
"13175","Eloise","A712911",0,"Neutral"
"13176","Eloise","A704670",0,"Neutral"
"13177","Eloise","A683730",0,"Neutral"
"13178","Eloise","A587332",0,"Neutral"
"13179","Eloise","A680217",0,"Neutral"
"13180","Eloise","A701007",0,"Neutral"
"13181","Eloise","A678777",0,"Neutral"
"13182","Eloise","A718546",0,"Neutral"
"13183","Eloise","A685959",0,"Neutral"
"13184","Elphaba","A670491",0,"Neutral"
"13185","Elroy","A681338",0,"Neutral"
"13186","Elroy","A692490",0,"Neutral"
"13187","Elroy","A690319",0,"Neutral"
"13188","Elroy","A666166",0,"Neutral"
"13189","Elsa","A688632",0,"Neutral"
"13190","Elsa","A700563",0,"Neutral"
"13191","Elsa","A669871",0,"Neutral"
"13192","Elsa","A705730",0,"Neutral"
"13193","Elsa","A712393",0,"Neutral"
"13194","Elsa","A690784",0,"Neutral"
"13195","Elsa","A677334",0,"Neutral"
"13196","Elsa","A719372",0,"Neutral"
"13197","Elsa","A679085",0,"Neutral"
"13198","Elsa","A680929",0,"Neutral"
"13199","Elsa","A696603",0,"Neutral"
"13200","Elsie","A716097",0,"Neutral"
"13201","Elsie","A701246",0,"Neutral"
"13202","Elsie","A718160",0,"Neutral"
"13203","Elsie","A682219",0,"Neutral"
"13204","Elsie","A693265",0,"Neutral"
"13205","Elsie","A701832",0,"Neutral"
"13206","Elsie","A700164",0,"Neutral"
"13207","Elsie","A616452",0,"Neutral"
"13208","Elsie","A679069",0,"Neutral"
"13209","Elvin","A666628",0,"Neutral"
"13210","Elvira","A716526",0,"Neutral"
"13211","Elvira","A692336",0,"Neutral"
"13212","Elvira","A711544",0,"Neutral"
"13213","Elvis","A529881",0,"Neutral"
"13214","Elvis","A719023",0,"Neutral"
"13215","Elvis","A718450",0,"Neutral"
"13216","Elvis","A670752",0,"Neutral"
"13217","Elvis","A684722",0,"Neutral"
"13218","Elvis","A701030",0,"Neutral"
"13219","Elvis","A713778",0,"Neutral"
"13220","Elvis","A687829",0,"Neutral"
"13221","Elvis","A668654",0,"Neutral"
"13222","Elvis","A665993",0,"Neutral"
"13223","Elvis","A706229",0,"Neutral"
"13224","Elvis","A664350",0,"Neutral"
"13225","Elvis","A650768",0,"Neutral"
"13226","Elvis","A666662",0,"Neutral"
"13227","Elvis","A671917",0,"Neutral"
"13228","Elvis","A688718",0,"Neutral"
"13229","Elwood","A708040",0,"Neutral"
"13230","Elwood","A712853",0,"Neutral"
"13231","Elwood","A682369",0,"Neutral"
"13232","Ember","A695892",0,"Neutral"
"13233","Emerald","A689252",0,"Neutral"
"13234","Emerald","A668015",0,"Neutral"
"13235","Emerald","A717085",0,"Neutral"
"13236","Emerald","A703755",0,"Neutral"
"13237","Emerson","A718143",0,"Neutral"
"13238","Emile","A682927",0,"Neutral"
"13239","Emilie","A720323",0,"Neutral"
"13240","Emilio","A702853",0,"Neutral"
"13241","Emily","A716802",0,"Neutral"
"13242","Emily","A656520",0,"Neutral"
"13243","Emily","A688653",0,"Neutral"
"13244","Emily","A681607",0,"Neutral"
"13245","Emily","A688542",0,"Neutral"
"13246","Emily","A704360",0,"Neutral"
"13247","Emily","A708984",0,"Neutral"
"13248","Emily","A569218",0,"Neutral"
"13249","Emily","A699696",0,"Neutral"
"13250","Emily","A709374",0,"Neutral"
"13251","Emily","A674243",0,"Neutral"
"13252","Emily","A711316",0,"Neutral"
"13253","Emily","A710768",0,"Neutral"
"13254","Emily","A702608",0,"Neutral"
"13255","Emily","A669786",0,"Neutral"
"13256","Emily","A666539",0,"Neutral"
"13257","Emily Rae","A712625",0,"Neutral"
"13258","Emma","A684013",0,"Neutral"
"13259","Emma","A668014",0,"Neutral"
"13260","Emma","A697812",0,"Neutral"
"13261","Emma","A686951",0,"Neutral"
"13262","Emma","A674633",0,"Neutral"
"13263","Emma","A672548",0,"Neutral"
"13264","Emma","A708777",0,"Neutral"
"13265","Emma","A688725",0,"Neutral"
"13266","Emma","A675883",0,"Neutral"
"13267","Emma","A681603",0,"Neutral"
"13268","Emma","A688606",0,"Neutral"
"13269","Emma","A675896",0,"Neutral"
"13270","Emma","A688544",0,"Neutral"
"13271","Emma","A668863",0,"Neutral"
"13272","Emma","A674023",0,"Neutral"
"13273","Emma","A704918",0,"Neutral"
"13274","Emma","A705332",0,"Neutral"
"13275","Emma","A675631",0,"Neutral"
"13276","Emma","A701125",0,"Neutral"
"13277","Emma","A669277",0,"Neutral"
"13278","Emma","A715515",0,"Neutral"
"13279","Emma","A705104",0,"Neutral"
"13280","Emma","A678769",0,"Neutral"
"13281","Emma","A691378",0,"Neutral"
"13282","Emma","A694408",0,"Neutral"
"13283","Emma","A711623",0,"Neutral"
"13284","Emma","A678797",0,"Neutral"
"13285","Emma","A671055",0,"Neutral"
"13286","Emma","A699651",0,"Neutral"
"13287","Emma","A679694",0,"Neutral"
"13288","Emma Bella","A676886",0,"Neutral"
"13289","Emma Lou","A714492",0,"Neutral"
"13290","Emmaline","A646163",0,"Neutral"
"13291","Emme","A681772",0,"Neutral"
"13292","Emmett","A702418",0,"Neutral"
"13293","Emmie","A670480",0,"Neutral"
"13294","Emmie","A693389",0,"Neutral"
"13295","Emmie","A661544",0,"Neutral"
"13296","Emmie Lou","A679148",0,"Neutral"
"13297","Emmit","A666261",0,"Neutral"
"13298","Emmit","A688517",0,"Neutral"
"13299","Emmitt","A549282",0,"Neutral"
"13300","Emmy","A688404",0,"Neutral"
"13301","Emmy Lou","A711703",0,"Neutral"
"13302","Emmylou","A715836",0,"Neutral"
"13303","Emo","A671553",0,"Neutral"
"13304","Endo","A709213",0,"Neutral"
"13305","Endo","A682709",0,"Neutral"
"13306","Ene","A681028",0,"Neutral"
"13307","Enid","A710824",0,"Neutral"
"13308","Ennis","A704465",0,"Neutral"
"13309","Ennis","A683509",0,"Neutral"
"13310","Enyo","A680711",0,"Neutral"
"13311","Eowyn","A680243",0,"Neutral"
"13312","Eponine","A687539",0,"Neutral"
"13313","Eren","A716663",0,"Neutral"
"13314","Eric","A674022",0,"Neutral"
"13315","Eric","A665354",0,"Neutral"
"13316","Erika","A709281",0,"Neutral"
"13317","Erin Dawn","A594068",1,"Positive"
"13318","Eris","A671331",0,"Neutral"
"13319","Ernest","A680808",0,"Neutral"
"13320","Ernest","A714730",0,"Neutral"
"13321","Ernie","A669970",0,"Neutral"
"13322","Ernie","A684206",0,"Neutral"
"13323","Ernie","A688543",0,"Neutral"
"13324","Ernie","A703688",0,"Neutral"
"13325","Ernie","A704468",0,"Neutral"
"13326","Ernie","A678786",0,"Neutral"
"13327","Ernie","A705242",0,"Neutral"
"13328","Ernie","A698086",0,"Neutral"
"13329","Ernie","A695735",0,"Neutral"
"13330","Ernie","A716800",0,"Neutral"
"13331","Ernie","A704087",0,"Neutral"
"13332","Ernie","A684992",0,"Neutral"
"13333","Ernie","A665471",0,"Neutral"
"13334","Ernie","A668674",0,"Neutral"
"13335","Eros","A640768",0,"Neutral"
"13336","Eros","A709675",0,"Neutral"
"13337","Errol","A683510",0,"Neutral"
"13338","Errol","A712588",0,"Neutral"
"13339","Erwin Frank","A716945",1,"Positive"
"13340","Esme","A674192",0,"Neutral"
"13341","Esme","A673761",0,"Neutral"
"13342","Esmee","A704838",0,"Neutral"
"13343","Esmeralda","A694588",0,"Neutral"
"13344","Esmerelda","A690544",0,"Neutral"
"13345","Espana","A669416",0,"Neutral"
"13346","Essie","A673289",0,"Neutral"
"13347","Essie","A652198",0,"Neutral"
"13348","Esteban","A708276",0,"Neutral"
"13349","Estelle","A699022",0,"Neutral"
"13350","Estelle","A708520",0,"Neutral"
"13351","Esther","A716264",0,"Neutral"
"13352","Esther","A718174",0,"Neutral"
"13353","Estrella","A616906",0,"Neutral"
"13354","Estrella","A657904",0,"Neutral"
"13355","Estrella","A710132",0,"Neutral"
"13356","Estrella","A674335",0,"Neutral"
"13357","Estrella","A718932",0,"Neutral"
"13358","Estrella","A662975",0,"Neutral"
"13359","Estrella","A685528",0,"Neutral"
"13360","Estrella","A710636",0,"Neutral"
"13361","Estrella","A670828",0,"Neutral"
"13362","Estrella","A699262",0,"Neutral"
"13363","Estrella","A707146",0,"Neutral"
"13364","Estrella","A611682",0,"Neutral"
"13365","Estrella","A664274",0,"Neutral"
"13366","Estrella","A708370",0,"Neutral"
"13367","Estrellita","A641494",0,"Neutral"
"13368","Ethal","A671526",0,"Neutral"
"13369","Ethan","A651258",0,"Neutral"
"13370","Ethel","A668083",0,"Neutral"
"13371","Ethel","A701833",0,"Neutral"
